WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,1411,minute.maid,14957,1,2.01,30063.569999999996
1990-06-21,1411,minute.maid,15372,1,2.65,40735.799999999996
1990-06-28,1411,minute.maid,18205,1,2.48,45148.4
1990-07-05,1411,minute.maid,10891,1,2.42,26356.219999999998
1990-07-12,1411,minute.maid,16699,1,1.98,33064.02
1990-07-19,1411,minute.maid,10805,1,2.21,23879.05
1990-07-26,1411,minute.maid,14813,1,2.44,36143.72
1990-08-02,1411,minute.maid,13104,1,2.47,32366.88
1990-08-09,1411,minute.maid,15351,1,2.35,36074.85
1990-08-16,1411,minute.maid,15927,1,2.5,39817.5
1990-08-23,1411,minute.maid,14140,1,2.19,30966.6
1990-08-30,1411,minute.maid,12054,1,2.03,24469.62
1990-09-06,1411,minute.maid,17285,1,2.65,45805.25
1990-09-13,1411,minute.maid,14576,1,2.15,31338.399999999998
1990-09-20,1411,minute.maid,10768,1,2.62,28212.16
1990-09-27,1411,minute.maid,16220,1,2.32,37630.399999999994
1990-10-04,1411,minute.maid,9270,1,2.66,24658.2
1990-10-11,1411,minute.maid,15937,1,2.33,37133.21
1990-10-18,1411,minute.maid,19917,1,2.09,41626.53
1990-10-25,1411,minute.maid,15692,1,2.29,35934.68
1990-11-01,1411,minute.maid,10518,1,2.19,23034.42
1990-11-08,1411,minute.maid,17912,1,2.39,42809.68
1990-11-15,1411,minute.maid,19894,1,2.38,47347.72
1990-11-22,1411,minute.maid,19753,1,2.58,50962.74
1990-11-29,1411,minute.maid,15841,1,2.04,32315.64
1990-12-06,1411,minute.maid,12238,1,1.97,24108.86
1990-12-13,1411,minute.maid,18919,1,2.45,46351.55
1990-12-20,1411,minute.maid,9462,1,2.05,19397.1
1990-12-27,1411,minute.maid,9185,1,2.15,19747.75
1991-01-03,1411,minute.maid,13143,1,2.38,31280.34
1991-01-10,1411,minute.maid,17200,1,2.32,39904.0
1991-01-17,1411,minute.maid,13488,1,1.92,25896.96
1991-01-24,1411,minute.maid,16598,1,2.67,44316.659999999996
1991-01-31,1411,minute.maid,15339,1,2.35,36046.65
1991-02-07,1411,minute.maid,13444,1,2.23,29980.12
1991-02-14,1411,minute.maid,12138,1,2.65,32165.7
1991-02-21,1411,minute.maid,18014,1,1.94,34947.159999999996
1991-02-28,1411,minute.maid,13258,1,1.98,26250.84
1991-03-07,1411,minute.maid,18813,1,2.09,39319.17
1991-03-14,1411,minute.maid,10143,1,2.09,21198.87
1991-03-21,1411,minute.maid,18675,1,1.96,36603.0
1991-03-28,1411,minute.maid,13191,1,2.39,31526.49
1991-04-04,1411,minute.maid,14692,1,1.91,28061.719999999998
1991-04-11,1411,minute.maid,18292,1,1.98,36218.159999999996
1991-04-18,1411,minute.maid,13891,1,2.46,34171.86
1991-04-25,1411,minute.maid,13339,1,2.12,28278.68
1991-05-02,1411,minute.maid,19687,1,2.19,43114.53
1991-05-09,1411,minute.maid,19402,1,2.44,47340.88
1991-05-16,1411,minute.maid,9396,1,2.6,24429.600000000002
1991-05-23,1411,minute.maid,16273,1,2.37,38567.01
1991-05-30,1411,minute.maid,11356,1,2.64,29979.84
1991-06-06,1411,minute.maid,17273,1,2.15,37136.95
1991-06-13,1411,minute.maid,11853,1,2.35,27854.55
1991-06-20,1411,minute.maid,15085,1,2.57,38768.45
1991-06-27,1411,minute.maid,15247,1,2.57,39184.79
1991-07-04,1411,minute.maid,19224,1,2.46,47291.04
1991-07-11,1411,minute.maid,14820,1,2.49,36901.8
1991-07-18,1411,minute.maid,17608,1,2.68,47189.44
1991-07-25,1411,minute.maid,17818,1,2.21,39377.78
1991-08-01,1411,minute.maid,14834,1,2.16,32041.440000000002
1991-08-08,1411,minute.maid,18620,1,1.94,36122.799999999996
1991-08-15,1411,minute.maid,14395,1,2.22,31956.9
1991-08-22,1411,minute.maid,11239,1,2.42,27198.38
1991-08-29,1411,minute.maid,17394,1,1.98,34440.12
1991-09-05,1411,minute.maid,13881,1,2.15,29844.149999999998
1991-09-12,1411,minute.maid,17962,1,2.01,36103.619999999995
1991-09-19,1411,minute.maid,17512,1,2.34,40978.079999999994
1991-09-26,1411,minute.maid,19009,1,2.35,44671.15
1991-10-03,1411,minute.maid,16253,1,1.94,31530.82
1991-10-10,1411,minute.maid,15200,1,2.6,39520.0
1991-10-17,1411,minute.maid,16577,1,2.59,42934.43
1991-10-24,1411,minute.maid,9146,1,2.45,22407.7
1991-10-31,1411,minute.maid,14981,1,2.3,34456.299999999996
1991-11-07,1411,minute.maid,17360,1,2.33,40448.8
1991-11-14,1411,minute.maid,12447,1,1.98,24645.06
1991-11-21,1411,minute.maid,10495,1,2.55,26762.249999999996
1991-11-28,1411,minute.maid,19345,1,2.36,45654.2
1991-12-05,1411,minute.maid,15195,1,2.5,37987.5
1991-12-12,1411,minute.maid,12778,1,2.64,33733.92
1991-12-19,1411,minute.maid,18144,1,2.13,38646.72
1991-12-26,1411,minute.maid,12602,1,2.34,29488.679999999997
1992-01-02,1411,minute.maid,11000,1,2.39,26290.0
1992-01-09,1411,minute.maid,17145,1,2.13,36518.85
1992-01-16,1411,minute.maid,18643,1,2.09,38963.869999999995
1992-01-23,1411,minute.maid,13121,1,2.67,35033.07
1992-01-30,1411,minute.maid,14345,1,2.66,38157.700000000004
1992-02-06,1411,minute.maid,9570,1,2.11,20192.699999999997
1992-02-13,1411,minute.maid,17942,1,2.45,43957.9
1992-02-20,1411,minute.maid,18164,1,2.29,41595.56
1992-02-27,1411,minute.maid,17679,1,2.27,40131.33
1992-03-05,1411,minute.maid,18168,1,2.43,44148.240000000005
1992-03-12,1411,minute.maid,10036,1,2.19,21978.84
1992-03-19,1411,minute.maid,18133,1,2.56,46420.48
1992-03-26,1411,minute.maid,11339,1,2.31,26193.09
1992-04-02,1411,minute.maid,17744,1,2.69,47731.36
1992-04-09,1411,minute.maid,14098,1,2.12,29887.760000000002
1992-04-16,1411,minute.maid,18101,1,1.9,34391.9
1992-04-23,1411,minute.maid,16672,1,2.19,36511.68
1992-04-30,1411,minute.maid,18427,1,2.08,38328.16
1992-05-07,1411,minute.maid,10911,1,1.92,20949.12
1992-05-14,1411,minute.maid,9725,1,2.54,24701.5
1992-05-21,1411,minute.maid,14303,1,2.21,31609.63
1992-05-28,1411,minute.maid,12137,1,2.66,32284.420000000002
1992-06-04,1411,minute.maid,10919,1,2.41,26314.79
1992-06-11,1411,minute.maid,19914,1,1.99,39628.86
1992-06-18,1411,minute.maid,16559,1,2.35,38913.65
1992-06-25,1411,minute.maid,11288,1,1.96,22124.48
1992-07-02,1411,minute.maid,10956,1,2.42,26513.52
1992-07-09,1411,minute.maid,15651,1,2.24,35058.240000000005
1992-07-16,1411,minute.maid,16150,1,2.09,33753.5
1992-07-23,1411,minute.maid,15164,1,2.48,37606.72
1992-07-30,1411,minute.maid,11733,1,2.38,27924.539999999997
1992-08-06,1411,minute.maid,11964,1,1.95,23329.8
1992-08-13,1411,minute.maid,16456,1,2.58,42456.48
1992-08-20,1411,minute.maid,16328,1,2.04,33309.12
1992-08-27,1411,minute.maid,17712,1,2.34,41446.079999999994
1992-09-03,1411,minute.maid,14323,1,2.58,36953.340000000004
1992-09-10,1411,minute.maid,9554,1,2.36,22547.44
1992-09-17,1411,minute.maid,14045,1,2.21,31039.45
1992-09-24,1411,minute.maid,19734,1,2.25,44401.5
1992-10-01,1411,minute.maid,13958,1,1.94,27078.52
