WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,1209,minute.maid,12128,1,2.42,29349.76
1990-06-21,1209,minute.maid,19863,1,1.98,39328.74
1990-06-28,1209,minute.maid,18794,1,2.21,41534.74
1990-07-05,1209,minute.maid,10834,1,2.38,25784.92
1990-07-12,1209,minute.maid,9728,1,2.15,20915.2
1990-07-19,1209,minute.maid,16510,1,2.22,36652.200000000004
1990-07-26,1209,minute.maid,11695,1,2.08,24325.600000000002
1990-08-02,1209,minute.maid,10778,1,2.03,21879.339999999997
1990-08-09,1209,minute.maid,11564,1,2.13,24631.32
1990-08-16,1209,minute.maid,11752,1,2.1,24679.2
1990-08-23,1209,minute.maid,11025,1,1.95,21498.75
1990-08-30,1209,minute.maid,17910,1,1.92,34387.2
1990-09-06,1209,minute.maid,18988,1,1.99,37786.12
1990-09-13,1209,minute.maid,11748,1,1.91,22438.68
1990-09-20,1209,minute.maid,18435,1,2.2,40557.0
1990-09-27,1209,minute.maid,15163,1,1.91,28961.329999999998
1990-10-04,1209,minute.maid,17342,1,2.19,37978.979999999996
1990-10-11,1209,minute.maid,11232,1,2.24,25159.680000000004
1990-10-18,1209,minute.maid,13214,1,2.38,31449.32
1990-10-25,1209,minute.maid,13578,1,2.13,28921.14
1990-11-01,1209,minute.maid,19276,1,2.55,49153.799999999996
1990-11-08,1209,minute.maid,12959,1,2.22,28768.980000000003
1990-11-15,1209,minute.maid,15140,1,2.65,40121.0
1990-11-22,1209,minute.maid,15030,1,2.15,32314.5
1990-11-29,1209,minute.maid,14875,1,2.65,39418.75
1990-12-06,1209,minute.maid,10103,1,2.28,23034.839999999997
1990-12-13,1209,minute.maid,16391,1,2.16,35404.560000000005
1990-12-20,1209,minute.maid,19849,1,2.26,44858.74
1990-12-27,1209,minute.maid,19573,1,2.64,51672.72
1991-01-03,1209,minute.maid,19261,1,2.49,47959.89000000001
1991-01-10,1209,minute.maid,9802,1,1.93,18917.86
1991-01-17,1209,minute.maid,14103,1,1.91,26936.73
1991-01-24,1209,minute.maid,13816,1,2.28,31500.479999999996
1991-01-31,1209,minute.maid,9360,1,2.66,24897.600000000002
1991-02-07,1209,minute.maid,15486,1,1.91,29578.26
1991-02-14,1209,minute.maid,9629,1,2.46,23687.34
1991-02-21,1209,minute.maid,19546,1,1.95,38114.7
1991-02-28,1209,minute.maid,15462,1,2.27,35098.74
1991-03-07,1209,minute.maid,12779,1,2.57,32842.03
1991-03-14,1209,minute.maid,13465,1,2.65,35682.25
