WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,2791,dominicks,12273,1,1.96,24055.079999999998
1990-06-21,2791,dominicks,15581,1,2.25,35057.25
1990-06-28,2791,dominicks,14529,1,2.31,33561.99
1990-07-05,2791,dominicks,9484,1,2.01,19062.839999999997
1990-07-12,2791,dominicks,19376,1,2.35,45533.6
1990-07-19,2791,dominicks,12536,1,1.97,24695.92
1990-07-26,2791,dominicks,17786,1,2.11,37528.46
1990-08-02,2791,dominicks,14983,1,2.57,38506.31
1990-08-09,2791,dominicks,17970,1,1.93,34682.1
1990-08-16,2791,dominicks,12547,1,2.27,28481.69
1990-08-23,2791,dominicks,14367,1,2.68,38503.560000000005
1990-08-30,2791,dominicks,10396,1,2.53,26301.879999999997
1990-09-06,2791,dominicks,10531,1,2.08,21904.48
1990-09-13,2791,dominicks,13774,1,2.67,36776.58
1990-09-20,2791,dominicks,12940,1,2.04,26397.600000000002
1990-09-27,2791,dominicks,13869,1,2.03,28154.069999999996
1990-10-04,2791,dominicks,17007,1,2.29,38946.03
1990-10-11,2791,dominicks,16401,1,2.03,33294.03
1990-10-18,2791,dominicks,19632,1,2.54,49865.28
1990-10-25,2791,dominicks,10390,1,2.4,24936.0
1990-11-01,2791,dominicks,10220,1,2.21,22586.2
1990-11-08,2791,dominicks,9304,1,2.38,22143.52
1990-11-15,2791,dominicks,19978,1,2.2,43951.600000000006
1990-11-22,2791,dominicks,13905,1,2.19,30451.95
1990-11-29,2791,dominicks,18082,1,2.52,45566.64
1990-12-06,2791,dominicks,14676,1,2.6,38157.6
1990-12-13,2791,dominicks,18121,1,2.6,47114.6
1990-12-20,2791,dominicks,15660,1,2.51,39306.6
1990-12-27,2791,dominicks,9759,1,2.26,22055.339999999997
1991-01-03,2791,dominicks,11891,1,2.12,25208.920000000002
1991-01-10,2791,dominicks,18291,1,2.4,43898.4
1991-01-17,2791,dominicks,9556,1,2.64,25227.84
1991-01-24,2791,dominicks,13792,1,2.14,29514.88
1991-01-31,2791,dominicks,12901,1,2.59,33413.59
1991-02-07,2791,dominicks,14189,1,2.62,37175.18
1991-02-14,2791,dominicks,10903,1,2.08,22678.24
1991-02-21,2791,dominicks,9948,1,2.26,22482.48
1991-02-28,2791,dominicks,11997,1,2.64,31672.08
1991-03-07,2791,dominicks,10534,1,2.05,21594.699999999997
1991-03-14,2791,dominicks,9690,1,2.01,19476.899999999998
1991-03-21,2791,dominicks,18784,1,2.51,47147.84
1991-03-28,2791,dominicks,12255,1,2.04,25000.2
1991-04-04,2791,dominicks,13481,1,2.24,30197.440000000002
1991-04-11,2791,dominicks,15600,1,2.23,34788.0
1991-04-18,2791,dominicks,16871,1,2.3,38803.299999999996
1991-04-25,2791,dominicks,18720,1,2.43,45489.600000000006
1991-05-02,2791,dominicks,15239,1,2.31,35202.090000000004
1991-05-09,2791,dominicks,10063,1,2.52,25358.76
1991-05-16,2791,dominicks,16818,1,2.06,34645.08
1991-05-23,2791,dominicks,11923,1,2.5,29807.5
1991-05-30,2791,dominicks,13430,1,2.52,33843.6
1991-06-06,2791,dominicks,17944,1,1.94,34811.36
1991-06-13,2791,dominicks,11289,1,2.04,23029.56
1991-06-20,2791,dominicks,11056,1,2.31,25539.36
1991-06-27,2791,dominicks,11815,1,2.26,26701.899999999998
1991-07-04,2791,dominicks,14563,1,2.51,36553.13
1991-07-11,2791,dominicks,16545,1,2.31,38218.950000000004
1991-07-18,2791,dominicks,10253,1,2.37,24299.61
1991-07-25,2791,dominicks,17419,1,2.19,38147.61
1991-08-01,2791,dominicks,19217,1,2.47,47465.990000000005
1991-08-08,2791,dominicks,15783,1,2.02,31881.66
1991-08-15,2791,dominicks,18226,1,2.44,44471.44
1991-08-22,2791,dominicks,18361,1,2.29,42046.69
1991-08-29,2791,dominicks,18372,1,2.64,48502.08
1991-09-05,2791,dominicks,17174,1,2.45,42076.3
1991-09-12,2791,dominicks,10576,1,1.95,20623.2
1991-09-19,2791,dominicks,15335,1,2.28,34963.799999999996
1991-09-26,2791,dominicks,9734,1,2.17,21122.78
1991-10-03,2791,dominicks,14888,1,2.09,31115.92
1991-10-10,2791,dominicks,17997,1,1.9,34194.299999999996
1991-10-17,2791,dominicks,12186,1,2.39,29124.54
1991-10-24,2791,dominicks,17267,1,2.59,44721.53
1991-10-31,2791,dominicks,14624,1,2.43,35536.32
1991-11-07,2791,dominicks,13406,1,2.2,29493.2
1991-11-14,2791,dominicks,10301,1,1.93,19880.93
1991-11-21,2791,dominicks,19999,1,2.16,43197.840000000004
1991-11-28,2791,dominicks,19704,1,2.53,49851.119999999995
1991-12-05,2791,dominicks,9710,1,2.13,20682.3
1991-12-12,2791,dominicks,18720,1,2.19,40996.799999999996
1991-12-19,2791,dominicks,19996,1,2.4,47990.4
1991-12-26,2791,dominicks,18011,1,2.5,45027.5
1992-01-02,2791,dominicks,16949,1,2.69,45592.81
1992-01-09,2791,dominicks,14624,1,2.35,34366.4
1992-01-16,2791,dominicks,18516,1,2.34,43327.439999999995
1992-01-23,2791,dominicks,18054,1,2.59,46759.86
1992-01-30,2791,dominicks,11882,1,2.48,29467.36
1992-02-06,2791,dominicks,15633,1,2.63,41114.79
1992-02-13,2791,dominicks,11139,1,2.48,27624.72
1992-02-20,2791,dominicks,19037,1,2.14,40739.18
1992-02-27,2791,dominicks,13272,1,2.23,29596.56
1992-03-05,2791,dominicks,16529,1,2.36,39008.439999999995
1992-03-12,2791,dominicks,15242,1,2.5,38105.0
1992-03-19,2791,dominicks,13768,1,2.63,36209.84
1992-03-26,2791,dominicks,19411,1,2.29,44451.19
1992-04-02,2791,dominicks,17050,1,1.95,33247.5
1992-04-09,2791,dominicks,14971,1,2.09,31289.39
1992-04-16,2791,dominicks,11539,1,2.26,26078.139999999996
1992-04-23,2791,dominicks,12741,1,2.4,30578.399999999998
1992-04-30,2791,dominicks,11264,1,2.62,29511.68
1992-05-07,2791,dominicks,14152,1,2.14,30285.280000000002
1992-05-14,2791,dominicks,17049,1,2.4,40917.6
1992-05-21,2791,dominicks,13969,1,2.05,28636.449999999997
1992-05-28,2791,dominicks,15171,1,2.22,33679.62
1992-06-04,2791,dominicks,17621,1,2.06,36299.26
1992-06-11,2791,dominicks,15638,1,2.5,39095.0
1992-06-18,2791,dominicks,12477,1,2.02,25203.54
1992-06-25,2791,dominicks,12620,1,2.29,28899.8
1992-07-02,2791,dominicks,14146,1,2.64,37345.44
1992-07-09,2791,dominicks,12432,1,2.6,32323.2
1992-07-16,2791,dominicks,17784,1,2.36,41970.24
1992-07-23,2791,dominicks,14969,1,2.67,39967.229999999996
1992-07-30,2791,dominicks,10462,1,2.22,23225.640000000003
1992-08-06,2791,dominicks,9231,1,2.46,22708.26
1992-08-13,2791,dominicks,17690,1,2.58,45640.200000000004
1992-08-20,2791,dominicks,18721,1,2.59,48487.39
1992-08-27,2791,dominicks,17367,1,2.31,40117.770000000004
1992-09-03,2791,dominicks,17591,1,2.07,36413.369999999995
1992-09-10,2791,dominicks,14307,1,1.96,28041.72
1992-09-17,2791,dominicks,19271,1,2.29,44130.590000000004
1992-09-24,2791,dominicks,10678,1,1.93,20608.54
1992-10-01,2791,dominicks,9938,1,2.65,26335.7
