WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,785,minute.maid,13025,1,2.54,33083.5
1990-06-21,785,minute.maid,15029,1,2.64,39676.560000000005
1990-06-28,785,minute.maid,9133,1,2.33,21279.89
1990-07-05,785,minute.maid,16615,1,2.04,33894.6
1990-07-12,785,minute.maid,19071,1,2.16,41193.36
1990-07-19,785,minute.maid,15868,1,2.15,34116.2
1990-07-26,785,minute.maid,15496,1,1.95,30217.2
1990-08-02,785,minute.maid,9254,1,2.03,18785.62
1990-08-09,785,minute.maid,9932,1,1.93,19168.76
1990-08-16,785,minute.maid,16106,1,2.67,43003.02
1990-08-23,785,minute.maid,12846,1,2.32,29802.719999999998
1990-08-30,785,minute.maid,12085,1,2.11,25499.35
1990-09-06,785,minute.maid,14623,1,2.45,35826.350000000006
1990-09-13,785,minute.maid,9066,1,2.42,21939.72
1990-09-20,785,minute.maid,16015,1,2.53,40517.95
1990-09-27,785,minute.maid,13746,1,2.59,35602.14
1990-10-04,785,minute.maid,15665,1,2.27,35559.55
1990-10-11,785,minute.maid,11979,1,2.37,28390.23
1990-10-18,785,minute.maid,14477,1,1.95,28230.149999999998
1990-10-25,785,minute.maid,15521,1,2.08,32283.68
1990-11-01,785,minute.maid,15688,1,2.24,35141.12
1990-11-08,785,minute.maid,17984,1,2.27,40823.68
1990-11-15,785,minute.maid,17722,1,2.44,43241.68
1990-11-22,785,minute.maid,19802,1,2.33,46138.66
1990-11-29,785,minute.maid,11988,1,2.08,24935.04
1990-12-06,785,minute.maid,9516,1,2.46,23409.36
1990-12-13,785,minute.maid,9468,1,2.23,21113.64
1990-12-20,785,minute.maid,16985,1,2.06,34989.1
1990-12-27,785,minute.maid,12011,1,2.39,28706.29
1991-01-03,785,minute.maid,17088,1,2.3,39302.399999999994
1991-01-10,785,minute.maid,18994,1,2.23,42356.62
1991-01-17,785,minute.maid,10578,1,2.55,26973.899999999998
1991-01-24,785,minute.maid,10571,1,2.24,23679.04
1991-01-31,785,minute.maid,12426,1,2.37,29449.620000000003
1991-02-07,785,minute.maid,13976,1,2.02,28231.52
1991-02-14,785,minute.maid,18005,1,2.45,44112.25
1991-02-21,785,minute.maid,11820,1,2.07,24467.399999999998
1991-02-28,785,minute.maid,19614,1,2.49,48838.86
1991-03-07,785,minute.maid,9529,1,2.51,23917.789999999997
1991-03-14,785,minute.maid,14947,1,2.15,32136.05
1991-03-21,785,minute.maid,11127,1,2.38,26482.26
1991-03-28,785,minute.maid,11918,1,2.07,24670.26
1991-04-04,785,minute.maid,17787,1,2.1,37352.700000000004
1991-04-11,785,minute.maid,18354,1,1.9,34872.6
1991-04-18,785,minute.maid,14669,1,2.65,38872.85
1991-04-25,785,minute.maid,14031,1,2.05,28763.55
1991-05-02,785,minute.maid,17516,1,2.26,39586.159999999996
1991-05-09,785,minute.maid,13896,1,2.23,30988.079999999998
1991-05-16,785,minute.maid,16411,1,2.68,43981.48
1991-05-23,785,minute.maid,14165,1,2.04,28896.600000000002
1991-05-30,785,minute.maid,14105,1,2.04,28774.2
1991-06-06,785,minute.maid,9166,1,2.34,21448.44
1991-06-13,785,minute.maid,14775,1,2.65,39153.75
1991-06-20,785,minute.maid,11714,1,2.68,31393.52
1991-06-27,785,minute.maid,17458,1,2.07,36138.06
1991-07-04,785,minute.maid,11987,1,2.27,27210.49
1991-07-11,785,minute.maid,13624,1,2.24,30517.760000000002
1991-07-18,785,minute.maid,19828,1,2.37,46992.36
1991-07-25,785,minute.maid,11868,1,2.41,28601.88
1991-08-01,785,minute.maid,14812,1,2.5,37030.0
1991-08-08,785,minute.maid,17386,1,2.59,45029.74
1991-08-15,785,minute.maid,9829,1,1.98,19461.42
1991-08-22,785,minute.maid,18400,1,2.52,46368.0
