WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,1358,tropicana,10989,1,2.24,24615.36
1990-06-21,1358,tropicana,17059,1,1.98,33776.82
1990-06-28,1358,tropicana,11356,1,2.58,29298.48
1990-07-05,1358,tropicana,14086,1,1.97,27749.42
1990-07-12,1358,tropicana,19881,1,2.24,44533.44
1990-07-19,1358,tropicana,10998,1,2.32,25515.359999999997
1990-07-26,1358,tropicana,19608,1,2.3,45098.399999999994
1990-08-02,1358,tropicana,10641,1,2.02,21494.82
1990-08-09,1358,tropicana,15897,1,2.54,40378.38
1990-08-16,1358,tropicana,13205,1,2.33,30767.65
1990-08-23,1358,tropicana,19839,1,2.5,49597.5
1990-08-30,1358,tropicana,16543,1,2.47,40861.21000000001
1990-09-06,1358,tropicana,10551,1,2.13,22473.629999999997
1990-09-13,1358,tropicana,19134,1,2.29,43816.86
1990-09-20,1358,tropicana,9427,1,2.68,25264.36
1990-09-27,1358,tropicana,15409,1,2.21,34053.89
1990-10-04,1358,tropicana,15821,1,2.49,39394.29
1990-10-11,1358,tropicana,12401,1,2.55,31622.55
1990-10-18,1358,tropicana,17026,1,2.01,34222.259999999995
1990-10-25,1358,tropicana,12619,1,2.61,32935.59
1990-11-01,1358,tropicana,16907,1,2.29,38717.03
1990-11-08,1358,tropicana,13318,1,2.49,33161.82
1990-11-15,1358,tropicana,15341,1,2.35,36051.35
1990-11-22,1358,tropicana,14635,1,2.67,39075.45
1990-11-29,1358,tropicana,12933,1,1.96,25348.68
1990-12-06,1358,tropicana,19950,1,2.6,51870.0
1990-12-13,1358,tropicana,12796,1,2.64,33781.44
1990-12-20,1358,tropicana,16500,1,2.57,42405.0
1990-12-27,1358,tropicana,19409,1,2.0,38818.0
1991-01-03,1358,tropicana,10575,1,2.06,21784.5
1991-01-10,1358,tropicana,13911,1,2.69,37420.59
1991-01-17,1358,tropicana,10981,1,2.26,24817.059999999998
1991-01-24,1358,tropicana,18818,1,2.14,40270.520000000004
1991-01-31,1358,tropicana,12340,1,1.93,23816.2
1991-02-07,1358,tropicana,12506,1,2.6,32515.600000000002
1991-02-14,1358,tropicana,13292,1,2.33,30970.36
1991-02-21,1358,tropicana,19270,1,1.97,37961.9
1991-02-28,1358,tropicana,18546,1,1.92,35608.32
1991-03-07,1358,tropicana,11041,1,2.24,24731.840000000004
1991-03-14,1358,tropicana,15789,1,2.55,40261.95
1991-03-21,1358,tropicana,15633,1,2.67,41740.11
1991-03-28,1358,tropicana,15753,1,2.67,42060.51
1991-04-04,1358,tropicana,13306,1,1.95,25946.7
1991-04-11,1358,tropicana,18472,1,2.53,46734.159999999996
1991-04-18,1358,tropicana,14426,1,2.67,38517.42
1991-04-25,1358,tropicana,10323,1,2.66,27459.18
1991-05-02,1358,tropicana,9260,1,1.9,17594.0
1991-05-09,1358,tropicana,10010,1,2.51,25125.1
1991-05-16,1358,tropicana,19466,1,2.68,52168.880000000005
1991-05-23,1358,tropicana,13336,1,2.14,28539.04
1991-05-30,1358,tropicana,17958,1,2.25,40405.5
1991-06-06,1358,tropicana,18496,1,2.39,44205.44
1991-06-13,1358,tropicana,19324,1,2.56,49469.44
1991-06-20,1358,tropicana,13112,1,2.21,28977.52
1991-06-27,1358,tropicana,11803,1,2.4,28327.2
1991-07-04,1358,tropicana,15097,1,2.01,30344.969999999998
1991-07-11,1358,tropicana,15065,1,2.57,38717.049999999996
1991-07-18,1358,tropicana,16948,1,2.11,35760.28
1991-07-25,1358,tropicana,17936,1,2.54,45557.44
1991-08-01,1358,tropicana,10406,1,1.95,20291.7
1991-08-08,1358,tropicana,9900,1,2.27,22473.0
1991-08-15,1358,tropicana,17942,1,2.09,37498.78
1991-08-22,1358,tropicana,18989,1,2.06,39117.340000000004
1991-08-29,1358,tropicana,19407,1,2.25,43665.75
1991-09-05,1358,tropicana,10055,1,2.15,21618.25
1991-09-12,1358,tropicana,18839,1,2.18,41069.020000000004
1991-09-19,1358,tropicana,12403,1,2.61,32371.829999999998
1991-09-26,1358,tropicana,18367,1,2.2,40407.4
1991-10-03,1358,tropicana,18380,1,2.39,43928.200000000004
1991-10-10,1358,tropicana,11358,1,1.98,22488.84
1991-10-17,1358,tropicana,17903,1,2.32,41534.96
1991-10-24,1358,tropicana,14668,1,2.61,38283.479999999996
1991-10-31,1358,tropicana,12555,1,2.58,32391.9
1991-11-07,1358,tropicana,17811,1,2.16,38471.76
1991-11-14,1358,tropicana,15812,1,2.0,31624.0
1991-11-21,1358,tropicana,9344,1,2.39,22332.16
1991-11-28,1358,tropicana,14693,1,1.94,28504.42
1991-12-05,1358,tropicana,10762,1,2.32,24967.839999999997
1991-12-12,1358,tropicana,10936,1,2.17,23731.12
1991-12-19,1358,tropicana,12074,1,2.68,32358.320000000003
