WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,1089,dominicks,9704,1,2.09,20281.359999999997
1990-06-21,1089,dominicks,14230,1,2.36,33582.799999999996
1990-06-28,1089,dominicks,14916,1,2.37,35350.92
1990-07-05,1089,dominicks,11397,1,2.51,28606.469999999998
1990-07-12,1089,dominicks,12406,1,2.55,31635.3
1990-07-19,1089,dominicks,19526,1,2.6,50767.6
1990-07-26,1089,dominicks,17994,1,2.25,40486.5
1990-08-02,1089,dominicks,9400,1,1.99,18706.0
1990-08-09,1089,dominicks,10363,1,1.93,20000.59
1990-08-16,1089,dominicks,10729,1,2.2,23603.800000000003
1990-08-23,1089,dominicks,14167,1,2.06,29184.02
1990-08-30,1089,dominicks,18779,1,2.4,45069.6
1990-09-06,1089,dominicks,9878,1,2.29,22620.62
1990-09-13,1089,dominicks,15871,1,2.45,38883.950000000004
1990-09-20,1089,dominicks,9267,1,2.57,23816.19
1990-09-27,1089,dominicks,14416,1,2.35,33877.6
1990-10-04,1089,dominicks,18132,1,2.52,45692.64
1990-10-11,1089,dominicks,17623,1,2.27,40004.21
1990-10-18,1089,dominicks,11688,1,2.35,27466.8
1990-10-25,1089,dominicks,15709,1,2.25,35345.25
1990-11-01,1089,dominicks,10587,1,2.12,22444.440000000002
1990-11-08,1089,dominicks,12175,1,2.67,32507.25
1990-11-15,1089,dominicks,10250,1,2.47,25317.500000000004
1990-11-22,1089,dominicks,9272,1,2.12,19656.64
1990-11-29,1089,dominicks,16038,1,2.2,35283.600000000006
1990-12-06,1089,dominicks,18684,1,2.35,43907.4
1990-12-13,1089,dominicks,19391,1,2.5,48477.5
1990-12-20,1089,dominicks,13512,1,1.97,26618.64
1990-12-27,1089,dominicks,17620,1,2.0,35240.0
1991-01-03,1089,dominicks,9219,1,2.59,23877.21
1991-01-10,1089,dominicks,10778,1,2.11,22741.579999999998
1991-01-17,1089,dominicks,17026,1,2.67,45459.42
1991-01-24,1089,dominicks,19061,1,2.27,43268.47
