WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,3221,tropicana,16065,1,2.62,42090.3
1990-06-21,3221,tropicana,13564,1,2.4,32553.6
1990-06-28,3221,tropicana,19224,1,2.24,43061.76
1990-07-05,3221,tropicana,15911,1,2.21,35163.31
1990-07-12,3221,tropicana,10089,1,2.53,25525.17
1990-07-19,3221,tropicana,15227,1,2.66,40503.82
1990-07-26,3221,tropicana,9215,1,2.05,18890.75
1990-08-02,3221,tropicana,13690,1,2.01,27516.899999999998
1990-08-09,3221,tropicana,10240,1,2.63,26931.199999999997
1990-08-16,3221,tropicana,14357,1,1.94,27852.579999999998
1990-08-23,3221,tropicana,10217,1,2.33,23805.61
1990-08-30,3221,tropicana,9106,1,2.37,21581.22
1990-09-06,3221,tropicana,12436,1,2.0,24872.0
1990-09-13,3221,tropicana,12376,1,1.91,23638.16
1990-09-20,3221,tropicana,19871,1,2.63,52260.729999999996
1990-09-27,3221,tropicana,19711,1,2.43,47897.73
1990-10-04,3221,tropicana,10619,1,2.51,26653.69
1990-10-11,3221,tropicana,18080,1,1.97,35617.6
1990-10-18,3221,tropicana,12779,1,1.95,24919.05
1990-10-25,3221,tropicana,15206,1,2.45,37254.700000000004
1990-11-01,3221,tropicana,12844,1,2.56,32880.64
1990-11-08,3221,tropicana,13430,1,2.16,29008.800000000003
1990-11-15,3221,tropicana,14479,1,1.94,28089.26
1990-11-22,3221,tropicana,18190,1,2.12,38562.8
1990-11-29,3221,tropicana,17202,1,2.04,35092.08
1990-12-06,3221,tropicana,10190,1,1.98,20176.2
1990-12-13,3221,tropicana,16813,1,1.99,33457.87
1990-12-20,3221,tropicana,13261,1,2.15,28511.149999999998
1990-12-27,3221,tropicana,10226,1,2.01,20554.26
1991-01-03,3221,tropicana,10354,1,2.43,25160.22
1991-01-10,3221,tropicana,11786,1,2.08,24514.88
1991-01-17,3221,tropicana,12094,1,2.41,29146.54
1991-01-24,3221,tropicana,17974,1,2.55,45833.7
1991-01-31,3221,tropicana,13535,1,2.64,35732.4
1991-02-07,3221,tropicana,19525,1,2.68,52327.0
1991-02-14,3221,tropicana,9254,1,2.08,19248.32
1991-02-21,3221,tropicana,10604,1,2.24,23752.960000000003
1991-02-28,3221,tropicana,14530,1,2.54,36906.2
1991-03-07,3221,tropicana,11220,1,2.6,29172.0
1991-03-14,3221,tropicana,10792,1,2.53,27303.76
1991-03-21,3221,tropicana,13087,1,2.65,34680.549999999996
1991-03-28,3221,tropicana,11932,1,2.37,28278.84
1991-04-04,3221,tropicana,11324,1,2.12,24006.88
1991-04-11,3221,tropicana,19154,1,2.08,39840.32
1991-04-18,3221,tropicana,11132,1,2.69,29945.079999999998
1991-04-25,3221,tropicana,17115,1,2.26,38679.899999999994
1991-05-02,3221,tropicana,9189,1,2.6,23891.4
1991-05-09,3221,tropicana,18713,1,2.11,39484.43
1991-05-16,3221,tropicana,19171,1,2.5,47927.5
1991-05-23,3221,tropicana,14084,1,2.38,33519.92
1991-05-30,3221,tropicana,9989,1,2.32,23174.48
1991-06-06,3221,tropicana,13683,1,2.43,33249.69
1991-06-13,3221,tropicana,12270,1,2.57,31533.899999999998
1991-06-20,3221,tropicana,11284,1,2.13,24034.92
1991-06-27,3221,tropicana,18250,1,2.43,44347.5
1991-07-04,3221,tropicana,18725,1,2.64,49434.0
1991-07-11,3221,tropicana,17418,1,2.08,36229.44
1991-07-18,3221,tropicana,17411,1,2.58,44920.380000000005
1991-07-25,3221,tropicana,9932,1,2.13,21155.16
1991-08-01,3221,tropicana,11590,1,2.41,27931.9
1991-08-08,3221,tropicana,11865,1,1.9,22543.5
1991-08-15,3221,tropicana,13359,1,2.18,29122.620000000003
1991-08-22,3221,tropicana,18569,1,2.2,40851.8
1991-08-29,3221,tropicana,17248,1,1.99,34323.52
1991-09-05,3221,tropicana,10895,1,2.09,22770.55
1991-09-12,3221,tropicana,17033,1,2.25,38324.25
1991-09-19,3221,tropicana,15728,1,2.27,35702.56
1991-09-26,3221,tropicana,11065,1,2.62,28990.300000000003
1991-10-03,3221,tropicana,15554,1,2.2,34218.8
1991-10-10,3221,tropicana,11884,1,2.69,31967.96
1991-10-17,3221,tropicana,17065,1,2.16,36860.4
1991-10-24,3221,tropicana,18366,1,2.04,37466.64
1991-10-31,3221,tropicana,13861,1,2.36,32711.96
1991-11-07,3221,tropicana,17945,1,2.31,41452.950000000004
1991-11-14,3221,tropicana,14700,1,2.37,34839.0
1991-11-21,3221,tropicana,13573,1,2.26,30674.979999999996
1991-11-28,3221,tropicana,14620,1,2.09,30555.8
1991-12-05,3221,tropicana,10822,1,2.59,28028.98
1991-12-12,3221,tropicana,13441,1,2.69,36156.29
1991-12-19,3221,tropicana,15835,1,2.02,31986.7
1991-12-26,3221,tropicana,11392,1,2.44,27796.48
