WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,3273,dominicks,14994,1,2.66,39884.04
1990-06-21,3273,dominicks,9590,1,2.15,20618.5
1990-06-28,3273,dominicks,13837,1,2.05,28365.85
1990-07-05,3273,dominicks,13710,1,2.01,27557.1
1990-07-12,3273,dominicks,15958,1,1.91,30479.78
1990-07-19,3273,dominicks,16602,1,2.31,38350.62
1990-07-26,3273,dominicks,11463,1,2.03,23269.89
1990-08-02,3273,dominicks,18450,1,2.02,37269.0
1990-08-09,3273,dominicks,16131,1,2.6,41940.6
1990-08-16,3273,dominicks,10071,1,2.36,23767.559999999998
1990-08-23,3273,dominicks,10142,1,2.06,20892.52
1990-08-30,3273,dominicks,10025,1,2.11,21152.75
1990-09-06,3273,dominicks,14085,1,2.17,30564.45
1990-09-13,3273,dominicks,9942,1,1.91,18989.219999999998
1990-09-20,3273,dominicks,12042,1,2.68,32272.56
1990-09-27,3273,dominicks,18098,1,2.03,36738.939999999995
1990-10-04,3273,dominicks,12371,1,2.64,32659.440000000002
1990-10-11,3273,dominicks,14514,1,2.23,32366.22
1990-10-18,3273,dominicks,13802,1,2.11,29122.219999999998
1990-10-25,3273,dominicks,12536,1,2.63,32969.68
1990-11-01,3273,dominicks,17582,1,1.92,33757.44
1990-11-08,3273,dominicks,12576,1,2.27,28547.52
1990-11-15,3273,dominicks,15771,1,2.01,31699.709999999995
1990-11-22,3273,dominicks,15631,1,2.54,39702.74
1990-11-29,3273,dominicks,10744,1,2.52,27074.88
1990-12-06,3273,dominicks,17699,1,2.15,38052.85
1990-12-13,3273,dominicks,13988,1,2.64,36928.32
1990-12-20,3273,dominicks,18592,1,2.23,41460.159999999996
1990-12-27,3273,dominicks,16549,1,1.91,31608.59
1991-01-03,3273,dominicks,10218,1,2.68,27384.24
1991-01-10,3273,dominicks,10600,1,2.07,21942.0
1991-01-17,3273,dominicks,14561,1,2.67,38877.869999999995
1991-01-24,3273,dominicks,18249,1,2.21,40330.29
1991-01-31,3273,dominicks,12662,1,2.38,30135.559999999998
1991-02-07,3273,dominicks,14055,1,2.5,35137.5
1991-02-14,3273,dominicks,16789,1,1.9,31899.1
1991-02-21,3273,dominicks,15297,1,2.67,40842.99
1991-02-28,3273,dominicks,16641,1,2.61,43433.009999999995
1991-03-07,3273,dominicks,16994,1,2.08,35347.520000000004
1991-03-14,3273,dominicks,13759,1,2.18,29994.620000000003
1991-03-21,3273,dominicks,15875,1,2.01,31908.749999999996
1991-03-28,3273,dominicks,14915,1,2.64,39375.6
1991-04-04,3273,dominicks,15995,1,2.46,39347.7
1991-04-11,3273,dominicks,13141,1,2.05,26939.05
1991-04-18,3273,dominicks,13529,1,2.17,29357.93
1991-04-25,3273,dominicks,19430,1,2.6,50518.0
1991-05-02,3273,dominicks,10822,1,2.31,24998.82
1991-05-09,3273,dominicks,19245,1,1.95,37527.75
1991-05-16,3273,dominicks,9638,1,1.98,19083.24
1991-05-23,3273,dominicks,14075,1,2.58,36313.5
1991-05-30,3273,dominicks,11482,1,2.12,24341.84
1991-06-06,3273,dominicks,9846,1,1.93,19002.78
1991-06-13,3273,dominicks,11556,1,2.64,30507.84
1991-06-20,3273,dominicks,19525,1,2.2,42955.0
1991-06-27,3273,dominicks,15158,1,2.07,31377.059999999998
1991-07-04,3273,dominicks,19389,1,2.64,51186.96
1991-07-11,3273,dominicks,13664,1,2.4,32793.6
1991-07-18,3273,dominicks,10553,1,2.14,22583.420000000002
1991-07-25,3273,dominicks,12328,1,2.33,28724.24
1991-08-01,3273,dominicks,19703,1,2.06,40588.18
1991-08-08,3273,dominicks,14268,1,2.23,31817.64
1991-08-15,3273,dominicks,10616,1,2.63,27920.079999999998
1991-08-22,3273,dominicks,18637,1,1.93,35969.409999999996
1991-08-29,3273,dominicks,18218,1,2.46,44816.28
1991-09-05,3273,dominicks,15333,1,2.69,41245.77
1991-09-12,3273,dominicks,13182,1,1.91,25177.62
1991-09-19,3273,dominicks,10710,1,2.16,23133.600000000002
1991-09-26,3273,dominicks,11060,1,2.66,29419.600000000002
1991-10-03,3273,dominicks,9833,1,2.0,19666.0
1991-10-10,3273,dominicks,16571,1,2.2,36456.200000000004
1991-10-17,3273,dominicks,10096,1,2.41,24331.36
1991-10-24,3273,dominicks,11751,1,2.39,28084.890000000003
1991-10-31,3273,dominicks,19710,1,2.66,52428.600000000006
1991-11-07,3273,dominicks,14671,1,2.37,34770.270000000004
1991-11-14,3273,dominicks,11098,1,2.46,27301.079999999998
1991-11-21,3273,dominicks,15540,1,2.24,34809.600000000006
1991-11-28,3273,dominicks,12021,1,2.61,31374.809999999998
1991-12-05,3273,dominicks,14819,1,2.12,31416.280000000002
1991-12-12,3273,dominicks,13044,1,2.69,35088.36
1991-12-19,3273,dominicks,10004,1,2.39,23909.56
1991-12-26,3273,dominicks,18802,1,2.07,38920.14
1992-01-02,3273,dominicks,14167,1,2.17,30742.39
1992-01-09,3273,dominicks,11912,1,2.04,24300.48
1992-01-16,3273,dominicks,18419,1,2.06,37943.14
1992-01-23,3273,dominicks,9378,1,2.3,21569.399999999998
1992-01-30,3273,dominicks,14467,1,2.02,29223.34
1992-02-06,3273,dominicks,19422,1,2.01,39038.219999999994
1992-02-13,3273,dominicks,16680,1,2.62,43701.6
1992-02-20,3273,dominicks,14840,1,2.04,30273.600000000002
1992-02-27,3273,dominicks,18063,1,2.52,45518.76
1992-03-05,3273,dominicks,15221,1,2.33,35464.93
1992-03-12,3273,dominicks,9007,1,2.3,20716.1
1992-03-19,3273,dominicks,15127,1,2.61,39481.47
1992-03-26,3273,dominicks,17804,1,2.19,38990.76
1992-04-02,3273,dominicks,18190,1,2.65,48203.5
1992-04-09,3273,dominicks,17422,1,2.15,37457.299999999996
1992-04-16,3273,dominicks,16820,1,1.98,33303.6
1992-04-23,3273,dominicks,18038,1,2.43,43832.340000000004
1992-04-30,3273,dominicks,11941,1,2.63,31404.829999999998
1992-05-07,3273,dominicks,14427,1,2.03,29286.809999999998
1992-05-14,3273,dominicks,10462,1,2.43,25422.66
1992-05-21,3273,dominicks,15412,1,2.19,33752.28
1992-05-28,3273,dominicks,9920,1,2.68,26585.600000000002
1992-06-04,3273,dominicks,13025,1,1.91,24877.75
1992-06-11,3273,dominicks,15645,1,1.91,29881.949999999997
1992-06-18,3273,dominicks,15262,1,1.97,30066.14
1992-06-25,3273,dominicks,18445,1,2.13,39287.85
1992-07-02,3273,dominicks,14257,1,2.36,33646.52
1992-07-09,3273,dominicks,11177,1,2.47,27607.190000000002
1992-07-16,3273,dominicks,13026,1,2.66,34649.16
1992-07-23,3273,dominicks,16627,1,2.1,34916.700000000004
1992-07-30,3273,dominicks,10400,1,2.22,23088.000000000004
1992-08-06,3273,dominicks,11106,1,2.51,27876.059999999998
1992-08-13,3273,dominicks,19559,1,2.58,50462.22
1992-08-20,3273,dominicks,19165,1,2.13,40821.45
1992-08-27,3273,dominicks,19747,1,2.63,51934.61
1992-09-03,3273,dominicks,11491,1,2.13,24475.829999999998
1992-09-10,3273,dominicks,12208,1,2.49,30397.920000000002
1992-09-17,3273,dominicks,19136,1,1.96,37506.56
1992-09-24,3273,dominicks,19339,1,2.2,42545.8
1992-10-01,3273,dominicks,17755,1,2.57,45630.35
