WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,143,minute.maid,12216,1,2.45,29929.2
1990-06-21,143,minute.maid,9363,1,2.64,24718.32
1990-06-28,143,minute.maid,16170,1,2.67,43173.9
1990-07-05,143,minute.maid,14944,1,2.07,30934.079999999998
1990-07-12,143,minute.maid,14685,1,2.17,31866.45
1990-07-19,143,minute.maid,12392,1,2.14,26518.88
1990-07-26,143,minute.maid,17160,1,2.69,46160.4
1990-08-02,143,minute.maid,9974,1,2.53,25234.219999999998
1990-08-09,143,minute.maid,15242,1,2.3,35056.6
1990-08-16,143,minute.maid,17715,1,2.25,39858.75
1990-08-23,143,minute.maid,17900,1,2.12,37948.0
1990-08-30,143,minute.maid,17902,1,2.69,48156.38
1990-09-06,143,minute.maid,13116,1,2.45,32134.2
1990-09-13,143,minute.maid,12219,1,2.42,29569.98
1990-09-20,143,minute.maid,9783,1,2.65,25924.95
1990-09-27,143,minute.maid,15448,1,2.09,32286.319999999996
1990-10-04,143,minute.maid,17694,1,2.29,40519.26
1990-10-11,143,minute.maid,12122,1,2.52,30547.44
1990-10-18,143,minute.maid,13933,1,2.16,30095.280000000002
1990-10-25,143,minute.maid,17606,1,2.65,46655.9
1990-11-01,143,minute.maid,10596,1,2.6,27549.600000000002
1990-11-08,143,minute.maid,17151,1,2.18,37389.18
1990-11-15,143,minute.maid,12115,1,1.9,23018.5
1990-11-22,143,minute.maid,13877,1,2.5,34692.5
1990-11-29,143,minute.maid,18745,1,2.59,48549.549999999996
1990-12-06,143,minute.maid,15829,1,2.69,42580.01
1990-12-13,143,minute.maid,9011,1,2.47,22257.170000000002
1990-12-20,143,minute.maid,19681,1,2.66,52351.46000000001
1990-12-27,143,minute.maid,11955,1,2.15,25703.25
1991-01-03,143,minute.maid,9739,1,2.67,26003.13
1991-01-10,143,minute.maid,13768,1,2.33,32079.440000000002
1991-01-17,143,minute.maid,13157,1,2.29,30129.53
1991-01-24,143,minute.maid,9844,1,1.93,18998.92
1991-01-31,143,minute.maid,16030,1,2.39,38311.700000000004
1991-02-07,143,minute.maid,17838,1,2.45,43703.100000000006
1991-02-14,143,minute.maid,13285,1,1.94,25772.899999999998
1991-02-21,143,minute.maid,15409,1,2.11,32512.989999999998
1991-02-28,143,minute.maid,18281,1,2.63,48079.03
1991-03-07,143,minute.maid,17606,1,1.9,33451.4
1991-03-14,143,minute.maid,15863,1,2.23,35374.49
1991-03-21,143,minute.maid,14341,1,2.0,28682.0
1991-03-28,143,minute.maid,14229,1,1.9,27035.1
1991-04-04,143,minute.maid,13104,1,2.01,26339.039999999997
1991-04-11,143,minute.maid,9083,1,2.34,21254.219999999998
1991-04-18,143,minute.maid,19227,1,2.26,43453.02
1991-04-25,143,minute.maid,13975,1,2.14,29906.5
1991-05-02,143,minute.maid,15149,1,1.92,29086.079999999998
1991-05-09,143,minute.maid,19114,1,2.47,47211.58
1991-05-16,143,minute.maid,16447,1,2.04,33551.88
1991-05-23,143,minute.maid,10277,1,2.11,21684.469999999998
1991-05-30,143,minute.maid,18085,1,2.42,43765.7
1991-06-06,143,minute.maid,12269,1,2.17,26623.73
1991-06-13,143,minute.maid,14484,1,2.48,35920.32
1991-06-20,143,minute.maid,18054,1,2.54,45857.16
1991-06-27,143,minute.maid,10414,1,2.46,25618.44
1991-07-04,143,minute.maid,10159,1,2.57,26108.629999999997
1991-07-11,143,minute.maid,13831,1,1.92,26555.52
1991-07-18,143,minute.maid,18300,1,2.38,43554.0
1991-07-25,143,minute.maid,10672,1,2.49,26573.280000000002
1991-08-01,143,minute.maid,18841,1,2.3,43334.299999999996
1991-08-08,143,minute.maid,9213,1,1.98,18241.74
1991-08-15,143,minute.maid,15880,1,2.53,40176.399999999994
1991-08-22,143,minute.maid,10256,1,2.18,22358.08
1991-08-29,143,minute.maid,11600,1,2.45,28420.000000000004
1991-09-05,143,minute.maid,12061,1,2.15,25931.149999999998
1991-09-12,143,minute.maid,14015,1,2.47,34617.05
1991-09-19,143,minute.maid,15356,1,2.02,31019.12
1991-09-26,143,minute.maid,16923,1,2.04,34522.92
1991-10-03,143,minute.maid,14111,1,2.68,37817.48
1991-10-10,143,minute.maid,10877,1,2.36,25669.719999999998
1991-10-17,143,minute.maid,15293,1,1.97,30127.21
1991-10-24,143,minute.maid,12626,1,2.23,28155.98
1991-10-31,143,minute.maid,10075,1,2.26,22769.499999999996
1991-11-07,143,minute.maid,13874,1,2.14,29690.36
1991-11-14,143,minute.maid,13271,1,2.05,27205.55
1991-11-21,143,minute.maid,16387,1,2.32,38017.84
1991-11-28,143,minute.maid,14672,1,2.65,38880.799999999996
1991-12-05,143,minute.maid,16319,1,2.02,32964.38
1991-12-12,143,minute.maid,14500,1,2.64,38280.0
1991-12-19,143,minute.maid,14744,1,1.9,28013.6
1991-12-26,143,minute.maid,18956,1,2.2,41703.200000000004
1992-01-02,143,minute.maid,15133,1,2.21,33443.93
1992-01-09,143,minute.maid,17848,1,2.62,46761.76
1992-01-16,143,minute.maid,13855,1,2.31,32005.05
1992-01-23,143,minute.maid,18428,1,1.96,36118.88
1992-01-30,143,minute.maid,16923,1,2.22,37569.060000000005
1992-02-06,143,minute.maid,19240,1,1.99,38287.6
1992-02-13,143,minute.maid,14847,1,2.15,31921.05
1992-02-20,143,minute.maid,17860,1,2.33,41613.8
1992-02-27,143,minute.maid,13963,1,2.59,36164.17
1992-03-05,143,minute.maid,10703,1,2.37,25366.11
1992-03-12,143,minute.maid,11416,1,2.03,23174.48
1992-03-19,143,minute.maid,17595,1,2.61,45922.95
1992-03-26,143,minute.maid,12042,1,2.02,24324.84
1992-04-02,143,minute.maid,18927,1,2.49,47128.23
1992-04-09,143,minute.maid,19860,1,2.12,42103.200000000004
1992-04-16,143,minute.maid,19201,1,1.96,37633.96
1992-04-23,143,minute.maid,10459,1,2.26,23637.339999999997
1992-04-30,143,minute.maid,18015,1,2.24,40353.600000000006
1992-05-07,143,minute.maid,16779,1,2.25,37752.75
1992-05-14,143,minute.maid,18399,1,2.02,37165.98
1992-05-21,143,minute.maid,9749,1,2.22,21642.780000000002
1992-05-28,143,minute.maid,13763,1,2.17,29865.71
1992-06-04,143,minute.maid,16724,1,2.6,43482.4
1992-06-11,143,minute.maid,12029,1,2.33,28027.57
1992-06-18,143,minute.maid,10941,1,1.92,21006.719999999998
1992-06-25,143,minute.maid,11800,1,2.37,27966.0
1992-07-02,143,minute.maid,18203,1,1.97,35859.909999999996
1992-07-09,143,minute.maid,19509,1,2.36,46041.24
1992-07-16,143,minute.maid,13610,1,1.92,26131.2
1992-07-23,143,minute.maid,13105,1,2.15,28175.75
1992-07-30,143,minute.maid,19578,1,2.58,50511.24
1992-08-06,143,minute.maid,9825,1,2.0,19650.0
1992-08-13,143,minute.maid,15990,1,2.4,38376.0
1992-08-20,143,minute.maid,14732,1,2.49,36682.68
1992-08-27,143,minute.maid,19792,1,2.44,48292.479999999996
1992-09-03,143,minute.maid,12747,1,2.57,32759.789999999997
1992-09-10,143,minute.maid,16276,1,2.62,42643.12
1992-09-17,143,minute.maid,17295,1,1.93,33379.35
1992-09-24,143,minute.maid,11707,1,2.24,26223.680000000004
1992-10-01,143,minute.maid,19350,1,2.64,51084.0
