WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,2714,minute.maid,15990,1,2.18,34858.200000000004
1990-06-21,2714,minute.maid,14462,1,2.69,38902.78
1990-06-28,2714,minute.maid,13637,1,2.42,33001.54
1990-07-05,2714,minute.maid,16827,1,2.61,43918.47
1990-07-12,2714,minute.maid,14516,1,2.29,33241.64
1990-07-19,2714,minute.maid,16285,1,2.52,41038.2
1990-07-26,2714,minute.maid,18663,1,2.44,45537.72
1990-08-02,2714,minute.maid,13220,1,2.62,34636.4
1990-08-09,2714,minute.maid,14832,1,2.22,32927.04
1990-08-16,2714,minute.maid,16115,1,2.12,34163.8
1990-08-23,2714,minute.maid,15293,1,2.62,40067.66
1990-08-30,2714,minute.maid,10570,1,1.94,20505.8
1990-09-06,2714,minute.maid,11267,1,2.39,26928.13
1990-09-13,2714,minute.maid,9815,1,2.47,24243.050000000003
1990-09-20,2714,minute.maid,10968,1,1.94,21277.92
1990-09-27,2714,minute.maid,10800,1,2.67,28836.0
1990-10-04,2714,minute.maid,14499,1,2.21,32042.79
1990-10-11,2714,minute.maid,18062,1,2.42,43710.04
1990-10-18,2714,minute.maid,10201,1,2.25,22952.25
1990-10-25,2714,minute.maid,10375,1,2.32,24070.0
1990-11-01,2714,minute.maid,19821,1,2.37,46975.770000000004
1990-11-08,2714,minute.maid,13753,1,2.27,31219.31
1990-11-15,2714,minute.maid,14209,1,2.07,29412.629999999997
1990-11-22,2714,minute.maid,13051,1,2.64,34454.64
1990-11-29,2714,minute.maid,14547,1,2.42,35203.74
1990-12-06,2714,minute.maid,10452,1,2.37,24771.24
1990-12-13,2714,minute.maid,10387,1,2.26,23474.62
1990-12-20,2714,minute.maid,13892,1,2.45,34035.4
1990-12-27,2714,minute.maid,13452,1,2.41,32419.320000000003
1991-01-03,2714,minute.maid,11388,1,2.15,24484.2
1991-01-10,2714,minute.maid,12241,1,2.36,28888.76
1991-01-17,2714,minute.maid,9449,1,2.12,20031.88
1991-01-24,2714,minute.maid,18097,1,2.14,38727.58
1991-01-31,2714,minute.maid,19935,1,2.58,51432.3
1991-02-07,2714,minute.maid,10235,1,2.43,24871.050000000003
1991-02-14,2714,minute.maid,17274,1,2.0,34548.0
1991-02-21,2714,minute.maid,13499,1,2.42,32667.579999999998
1991-02-28,2714,minute.maid,17969,1,2.27,40789.63
1991-03-07,2714,minute.maid,17864,1,1.99,35549.36
1991-03-14,2714,minute.maid,10587,1,2.13,22550.309999999998
1991-03-21,2714,minute.maid,11430,1,2.21,25260.3
1991-03-28,2714,minute.maid,9909,1,2.69,26655.21
1991-04-04,2714,minute.maid,9740,1,2.23,21720.2
1991-04-11,2714,minute.maid,13546,1,2.54,34406.840000000004
1991-04-18,2714,minute.maid,16294,1,2.4,39105.6
1991-04-25,2714,minute.maid,12883,1,2.41,31048.030000000002
1991-05-02,2714,minute.maid,9850,1,2.18,21473.0
1991-05-09,2714,minute.maid,12466,1,1.99,24807.34
1991-05-16,2714,minute.maid,10987,1,2.08,22852.96
1991-05-23,2714,minute.maid,15980,1,2.32,37073.6
1991-05-30,2714,minute.maid,14886,1,2.09,31111.739999999998
1991-06-06,2714,minute.maid,14490,1,2.5,36225.0
1991-06-13,2714,minute.maid,9666,1,2.23,21555.18
1991-06-20,2714,minute.maid,10939,1,2.54,27785.06
1991-06-27,2714,minute.maid,11323,1,1.9,21513.7
1991-07-04,2714,minute.maid,12886,1,2.18,28091.480000000003
1991-07-11,2714,minute.maid,19161,1,2.44,46752.84
1991-07-18,2714,minute.maid,15217,1,2.1,31955.7
1991-07-25,2714,minute.maid,18676,1,2.34,43701.84
1991-08-01,2714,minute.maid,13585,1,2.61,35456.85
1991-08-08,2714,minute.maid,16902,1,2.17,36677.34
1991-08-15,2714,minute.maid,13044,1,2.18,28435.920000000002
1991-08-22,2714,minute.maid,18493,1,2.44,45122.92
1991-08-29,2714,minute.maid,16088,1,2.34,37645.92
1991-09-05,2714,minute.maid,16979,1,1.94,32939.26
1991-09-12,2714,minute.maid,18871,1,2.23,42082.33
1991-09-19,2714,minute.maid,15683,1,2.26,35443.579999999994
1991-09-26,2714,minute.maid,14560,1,2.5,36400.0
1991-10-03,2714,minute.maid,13755,1,2.09,28747.949999999997
1991-10-10,2714,minute.maid,10353,1,1.96,20291.88
1991-10-17,2714,minute.maid,18424,1,2.31,42559.44
1991-10-24,2714,minute.maid,19651,1,1.98,38908.98
1991-10-31,2714,minute.maid,12344,1,2.23,27527.12
1991-11-07,2714,minute.maid,12160,1,2.09,25414.399999999998
1991-11-14,2714,minute.maid,15240,1,2.36,35966.4
1991-11-21,2714,minute.maid,19629,1,2.64,51820.560000000005
1991-11-28,2714,minute.maid,19316,1,2.4,46358.4
1991-12-05,2714,minute.maid,11400,1,2.68,30552.000000000004
1991-12-12,2714,minute.maid,14837,1,2.38,35312.06
1991-12-19,2714,minute.maid,9325,1,2.05,19116.25
1991-12-26,2714,minute.maid,17175,1,2.24,38472.00000000001
1992-01-02,2714,minute.maid,13378,1,1.99,26622.22
1992-01-09,2714,minute.maid,14110,1,2.38,33581.799999999996
1992-01-16,2714,minute.maid,12279,1,1.94,23821.26
1992-01-23,2714,minute.maid,12248,1,2.21,27068.079999999998
1992-01-30,2714,minute.maid,17572,1,2.15,37779.799999999996
1992-02-06,2714,minute.maid,9166,1,2.31,21173.46
1992-02-13,2714,minute.maid,18790,1,2.61,49041.899999999994
1992-02-20,2714,minute.maid,18113,1,2.57,46550.409999999996
1992-02-27,2714,minute.maid,15559,1,2.26,35163.34
1992-03-05,2714,minute.maid,15008,1,2.28,34218.24
1992-03-12,2714,minute.maid,9598,1,2.21,21211.579999999998
1992-03-19,2714,minute.maid,11907,1,2.25,26790.75
