WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,3479,tropicana,14140,1,2.69,38036.6
1990-06-21,3479,tropicana,16384,1,1.91,31293.44
1990-06-28,3479,tropicana,17460,1,2.06,35967.6
1990-07-05,3479,tropicana,15530,1,2.04,31681.2
1990-07-12,3479,tropicana,15885,1,2.67,42412.95
1990-07-19,3479,tropicana,18123,1,2.51,45488.729999999996
1990-07-26,3479,tropicana,18421,1,2.69,49552.49
1990-08-02,3479,tropicana,10768,1,1.97,21212.96
1990-08-09,3479,tropicana,13818,1,2.1,29017.800000000003
1990-08-16,3479,tropicana,16496,1,1.94,32002.239999999998
1990-08-23,3479,tropicana,17722,1,2.34,41469.479999999996
1990-08-30,3479,tropicana,16527,1,2.01,33219.27
1990-09-06,3479,tropicana,15122,1,1.95,29487.899999999998
1990-09-13,3479,tropicana,9630,1,2.18,20993.4
1990-09-20,3479,tropicana,14328,1,2.66,38112.48
1990-09-27,3479,tropicana,14804,1,2.04,30200.16
1990-10-04,3479,tropicana,19371,1,2.2,42616.200000000004
1990-10-11,3479,tropicana,16553,1,2.21,36582.13
1990-10-18,3479,tropicana,14327,1,2.21,31662.67
1990-10-25,3479,tropicana,17606,1,2.31,40669.86
1990-11-01,3479,tropicana,15566,1,2.35,36580.1
1990-11-08,3479,tropicana,10357,1,2.31,23924.670000000002
1990-11-15,3479,tropicana,19139,1,2.18,41723.020000000004
1990-11-22,3479,tropicana,17090,1,1.9,32471.0
1990-11-29,3479,tropicana,18617,1,1.97,36675.49
1990-12-06,3479,tropicana,12287,1,2.16,26539.920000000002
1990-12-13,3479,tropicana,18268,1,2.13,38910.84
1990-12-20,3479,tropicana,14257,1,2.38,33931.659999999996
1990-12-27,3479,tropicana,9149,1,2.17,19853.329999999998
1991-01-03,3479,tropicana,11925,1,1.98,23611.5
1991-01-10,3479,tropicana,12459,1,2.03,25291.769999999997
1991-01-17,3479,tropicana,19269,1,2.42,46630.979999999996
1991-01-24,3479,tropicana,14339,1,2.28,32692.92
1991-01-31,3479,tropicana,19425,1,2.09,40598.25
1991-02-07,3479,tropicana,14681,1,2.47,36262.07
1991-02-14,3479,tropicana,10638,1,2.5,26595.0
1991-02-21,3479,tropicana,14537,1,2.39,34743.43
1991-02-28,3479,tropicana,19184,1,2.11,40478.24
1991-03-07,3479,tropicana,14835,1,2.54,37680.9
1991-03-14,3479,tropicana,12540,1,2.46,30848.399999999998
1991-03-21,3479,tropicana,9393,1,1.9,17846.7
1991-03-28,3479,tropicana,11032,1,2.58,28462.56
1991-04-04,3479,tropicana,14249,1,2.07,29495.429999999997
1991-04-11,3479,tropicana,19234,1,2.42,46546.28
1991-04-18,3479,tropicana,19624,1,2.46,48275.04
1991-04-25,3479,tropicana,15842,1,2.53,40080.259999999995
1991-05-02,3479,tropicana,9231,1,2.11,19477.41
1991-05-09,3479,tropicana,15048,1,2.66,40027.68
1991-05-16,3479,tropicana,11298,1,2.25,25420.5
1991-05-23,3479,tropicana,16158,1,2.53,40879.74
1991-05-30,3479,tropicana,13320,1,2.5,33300.0
1991-06-06,3479,tropicana,18479,1,2.44,45088.76
1991-06-13,3479,tropicana,18007,1,2.47,44477.29
1991-06-20,3479,tropicana,17831,1,2.5,44577.5
1991-06-27,3479,tropicana,14227,1,2.22,31583.940000000002
1991-07-04,3479,tropicana,16882,1,2.39,40347.98
1991-07-11,3479,tropicana,16914,1,2.11,35688.54
1991-07-18,3479,tropicana,9448,1,2.5,23620.0
1991-07-25,3479,tropicana,16898,1,2.69,45455.62
1991-08-01,3479,tropicana,11894,1,2.47,29378.180000000004
1991-08-08,3479,tropicana,12784,1,2.69,34388.96
1991-08-15,3479,tropicana,11451,1,2.57,29429.07
1991-08-22,3479,tropicana,18933,1,2.47,46764.51
1991-08-29,3479,tropicana,16542,1,2.5,41355.0
1991-09-05,3479,tropicana,16314,1,2.37,38664.18
1991-09-12,3479,tropicana,16641,1,2.34,38939.939999999995
1991-09-19,3479,tropicana,14853,1,2.22,32973.66
1991-09-26,3479,tropicana,11498,1,2.5,28745.0
1991-10-03,3479,tropicana,9065,1,2.69,24384.85
1991-10-10,3479,tropicana,15744,1,2.44,38415.36
1991-10-17,3479,tropicana,15126,1,2.61,39478.86
1991-10-24,3479,tropicana,9078,1,2.29,20788.62
1991-10-31,3479,tropicana,10374,1,2.57,26661.179999999997
1991-11-07,3479,tropicana,9319,1,2.24,20874.56
1991-11-14,3479,tropicana,9041,1,2.45,22150.45
1991-11-21,3479,tropicana,16999,1,2.53,43007.469999999994
1991-11-28,3479,tropicana,12040,1,2.49,29979.600000000002
1991-12-05,3479,tropicana,15213,1,2.23,33924.99
1991-12-12,3479,tropicana,13894,1,2.36,32789.84
1991-12-19,3479,tropicana,14562,1,2.27,33055.74
1991-12-26,3479,tropicana,14608,1,1.99,29069.92
1992-01-02,3479,tropicana,9322,1,2.24,20881.280000000002
1992-01-09,3479,tropicana,10536,1,2.64,27815.04
1992-01-16,3479,tropicana,17919,1,2.15,38525.85
1992-01-23,3479,tropicana,9095,1,2.28,20736.6
1992-01-30,3479,tropicana,14155,1,2.47,34962.850000000006
1992-02-06,3479,tropicana,16360,1,1.99,32556.4
1992-02-13,3479,tropicana,16309,1,2.02,32944.18
1992-02-20,3479,tropicana,18328,1,2.14,39221.920000000006
1992-02-27,3479,tropicana,12331,1,2.36,29101.16
1992-03-05,3479,tropicana,14165,1,2.58,36545.700000000004
1992-03-12,3479,tropicana,16255,1,2.05,33322.75
1992-03-19,3479,tropicana,9547,1,2.59,24726.73
1992-03-26,3479,tropicana,18791,1,1.94,36454.54
1992-04-02,3479,tropicana,14490,1,2.58,37384.200000000004
1992-04-09,3479,tropicana,12663,1,2.09,26465.67
1992-04-16,3479,tropicana,18543,1,2.3,42648.899999999994
1992-04-23,3479,tropicana,19975,1,2.62,52334.5
1992-04-30,3479,tropicana,13294,1,1.92,25524.48
1992-05-07,3479,tropicana,10803,1,1.95,21065.85
1992-05-14,3479,tropicana,14176,1,2.24,31754.24
1992-05-21,3479,tropicana,13625,1,2.6,35425.0
1992-05-28,3479,tropicana,16445,1,2.33,38316.85
1992-06-04,3479,tropicana,11661,1,2.24,26120.640000000003
1992-06-11,3479,tropicana,9951,1,2.02,20101.02
1992-06-18,3479,tropicana,9697,1,2.01,19490.969999999998
1992-06-25,3479,tropicana,18457,1,2.29,42266.53
1992-07-02,3479,tropicana,13972,1,2.3,32135.6
1992-07-09,3479,tropicana,19943,1,2.37,47264.91
1992-07-16,3479,tropicana,17447,1,2.0,34894.0
1992-07-23,3479,tropicana,18113,1,2.23,40391.99
1992-07-30,3479,tropicana,15949,1,2.32,37001.68
1992-08-06,3479,tropicana,18087,1,2.63,47568.81
1992-08-13,3479,tropicana,14598,1,2.65,38684.7
1992-08-20,3479,tropicana,14151,1,2.66,37641.66
1992-08-27,3479,tropicana,17673,1,2.51,44359.229999999996
1992-09-03,3479,tropicana,19775,1,1.91,37770.25
1992-09-10,3479,tropicana,11155,1,2.04,22756.2
1992-09-17,3479,tropicana,11620,1,2.25,26145.0
1992-09-24,3479,tropicana,11692,1,2.59,30282.28
1992-10-01,3479,tropicana,15517,1,2.29,35533.93
