WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,1961,dominicks,11935,1,1.96,23392.6
1990-06-21,1961,dominicks,9972,1,2.37,23633.64
1990-06-28,1961,dominicks,17151,1,1.9,32586.899999999998
1990-07-05,1961,dominicks,14899,1,2.15,32032.85
1990-07-12,1961,dominicks,18074,1,2.16,39039.840000000004
1990-07-19,1961,dominicks,15505,1,1.91,29614.55
1990-07-26,1961,dominicks,14579,1,2.24,32656.960000000003
1990-08-02,1961,dominicks,13027,1,1.94,25272.38
1990-08-09,1961,dominicks,10608,1,2.15,22807.2
1990-08-16,1961,dominicks,19058,1,2.69,51266.02
1990-08-23,1961,dominicks,13609,1,2.23,30348.07
1990-08-30,1961,dominicks,10270,1,2.16,22183.2
1990-09-06,1961,dominicks,18258,1,2.22,40532.76
1990-09-13,1961,dominicks,19938,1,2.65,52835.7
1990-09-20,1961,dominicks,13420,1,2.46,33013.2
1990-09-27,1961,dominicks,10818,1,2.04,22068.72
1990-10-04,1961,dominicks,16485,1,2.07,34123.95
1990-10-11,1961,dominicks,19665,1,2.16,42476.4
1990-10-18,1961,dominicks,17141,1,2.21,37881.61
1990-10-25,1961,dominicks,19614,1,2.16,42366.240000000005
1990-11-01,1961,dominicks,17575,1,2.43,42707.25
1990-11-08,1961,dominicks,18625,1,2.06,38367.5
1990-11-15,1961,dominicks,19142,1,2.39,45749.380000000005
1990-11-22,1961,dominicks,11998,1,2.57,30834.859999999997
1990-11-29,1961,dominicks,10917,1,1.9,20742.3
1990-12-06,1961,dominicks,15030,1,2.03,30510.899999999998
1990-12-13,1961,dominicks,19037,1,2.45,46640.65
1990-12-20,1961,dominicks,12147,1,2.65,32189.55
1990-12-27,1961,dominicks,10236,1,2.59,26511.239999999998
1991-01-03,1961,dominicks,13209,1,2.41,31833.690000000002
1991-01-10,1961,dominicks,11918,1,2.0,23836.0
1991-01-17,1961,dominicks,19435,1,2.15,41785.25
1991-01-24,1961,dominicks,16587,1,2.45,40638.15
1991-01-31,1961,dominicks,18974,1,1.94,36809.56
1991-02-07,1961,dominicks,15875,1,2.48,39370.0
1991-02-14,1961,dominicks,11715,1,2.58,30224.7
1991-02-21,1961,dominicks,11757,1,2.03,23866.71
1991-02-28,1961,dominicks,9629,1,2.58,24842.82
1991-03-07,1961,dominicks,11748,1,2.69,31602.12
1991-03-14,1961,dominicks,12082,1,2.1,25372.2
1991-03-21,1961,dominicks,19805,1,2.62,51889.1
1991-03-28,1961,dominicks,13845,1,2.16,29905.2
1991-04-04,1961,dominicks,18125,1,1.97,35706.25
1991-04-11,1961,dominicks,18554,1,2.28,42303.119999999995
1991-04-18,1961,dominicks,10295,1,2.51,25840.449999999997
1991-04-25,1961,dominicks,19335,1,2.53,48917.549999999996
1991-05-02,1961,dominicks,19282,1,2.08,40106.560000000005
1991-05-09,1961,dominicks,14265,1,2.1,29956.5
1991-05-16,1961,dominicks,14506,1,2.19,31768.14
1991-05-23,1961,dominicks,17564,1,2.33,40924.12
1991-05-30,1961,dominicks,13011,1,2.63,34218.93
1991-06-06,1961,dominicks,9769,1,2.48,24227.12
1991-06-13,1961,dominicks,10244,1,2.29,23458.760000000002
1991-06-20,1961,dominicks,16123,1,2.69,43370.87
1991-06-27,1961,dominicks,13322,1,2.37,31573.140000000003
1991-07-04,1961,dominicks,16675,1,2.61,43521.75
1991-07-11,1961,dominicks,11813,1,2.19,25870.47
1991-07-18,1961,dominicks,14753,1,2.43,35849.79
1991-07-25,1961,dominicks,15233,1,2.69,40976.77
1991-08-01,1961,dominicks,10808,1,2.01,21724.079999999998
1991-08-08,1961,dominicks,19388,1,2.11,40908.68
1991-08-15,1961,dominicks,12324,1,2.23,27482.52
1991-08-22,1961,dominicks,13642,1,2.48,33832.159999999996
1991-08-29,1961,dominicks,18225,1,2.12,38637.0
1991-09-05,1961,dominicks,14127,1,2.65,37436.549999999996
1991-09-12,1961,dominicks,19041,1,1.91,36368.31
1991-09-19,1961,dominicks,13457,1,2.35,31623.95
1991-09-26,1961,dominicks,10854,1,2.27,24638.58
1991-10-03,1961,dominicks,14288,1,1.93,27575.84
1991-10-10,1961,dominicks,15939,1,2.18,34747.020000000004
1991-10-17,1961,dominicks,12844,1,2.02,25944.88
1991-10-24,1961,dominicks,16957,1,2.65,44936.049999999996
1991-10-31,1961,dominicks,11543,1,2.49,28742.070000000003
1991-11-07,1961,dominicks,17713,1,2.6,46053.8
1991-11-14,1961,dominicks,17852,1,2.54,45344.08
1991-11-21,1961,dominicks,15244,1,1.98,30183.12
1991-11-28,1961,dominicks,9946,1,2.56,25461.760000000002
1991-12-05,1961,dominicks,12723,1,1.97,25064.31
1991-12-12,1961,dominicks,13232,1,2.05,27125.6
1991-12-19,1961,dominicks,13919,1,2.03,28255.569999999996
1991-12-26,1961,dominicks,16615,1,2.58,42866.700000000004
1992-01-02,1961,dominicks,10600,1,2.09,22154.0
1992-01-09,1961,dominicks,11143,1,1.94,21617.42
1992-01-16,1961,dominicks,10665,1,2.59,27622.35
1992-01-23,1961,dominicks,9644,1,1.98,19095.12
1992-01-30,1961,dominicks,12729,1,2.39,30422.31
1992-02-06,1961,dominicks,15812,1,1.93,30517.16
1992-02-13,1961,dominicks,14287,1,2.31,33002.97
1992-02-20,1961,dominicks,13930,1,2.56,35660.8
1992-02-27,1961,dominicks,17768,1,2.24,39800.32000000001
1992-03-05,1961,dominicks,14047,1,2.6,36522.200000000004
1992-03-12,1961,dominicks,18413,1,2.36,43454.68
1992-03-19,1961,dominicks,18823,1,2.56,48186.88
1992-03-26,1961,dominicks,13556,1,2.49,33754.44
1992-04-02,1961,dominicks,9643,1,2.18,21021.74
1992-04-09,1961,dominicks,9275,1,2.11,19570.25
1992-04-16,1961,dominicks,15947,1,2.1,33488.700000000004
1992-04-23,1961,dominicks,9993,1,2.65,26481.45
1992-04-30,1961,dominicks,12402,1,2.4,29764.8
1992-05-07,1961,dominicks,12252,1,2.1,25729.2
1992-05-14,1961,dominicks,19771,1,2.57,50811.469999999994
1992-05-21,1961,dominicks,18383,1,2.57,47244.31
1992-05-28,1961,dominicks,17797,1,2.29,40755.13
1992-06-04,1961,dominicks,17216,1,2.31,39768.96
1992-06-11,1961,dominicks,9153,1,2.45,22424.850000000002
1992-06-18,1961,dominicks,16345,1,2.31,37756.950000000004
1992-06-25,1961,dominicks,16274,1,2.0,32548.0
1992-07-02,1961,dominicks,12991,1,2.12,27540.920000000002
1992-07-09,1961,dominicks,13671,1,2.49,34040.79
1992-07-16,1961,dominicks,13008,1,2.49,32389.920000000002
1992-07-23,1961,dominicks,17646,1,1.92,33880.32
1992-07-30,1961,dominicks,19030,1,2.33,44339.9
1992-08-06,1961,dominicks,12887,1,2.15,27707.05
1992-08-13,1961,dominicks,19020,1,2.35,44697.0
1992-08-20,1961,dominicks,15027,1,2.49,37417.23
1992-08-27,1961,dominicks,14339,1,2.46,35273.94
1992-09-03,1961,dominicks,9588,1,2.54,24353.52
1992-09-10,1961,dominicks,12656,1,2.05,25944.8
1992-09-17,1961,dominicks,11303,1,2.59,29274.769999999997
1992-09-24,1961,dominicks,17632,1,2.35,41435.200000000004
1992-10-01,1961,dominicks,11392,1,2.39,27226.88
