WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,414,dominicks,12035,1,1.92,23107.2
1990-06-21,414,dominicks,18410,1,2.49,45840.9
1990-06-28,414,dominicks,14564,1,2.18,31749.520000000004
1990-07-05,414,dominicks,18553,1,2.52,46753.56
1990-07-12,414,dominicks,9421,1,2.41,22704.61
1990-07-19,414,dominicks,16060,1,2.35,37741.0
1990-07-26,414,dominicks,10973,1,2.67,29297.91
1990-08-02,414,dominicks,11976,1,2.69,32215.44
1990-08-09,414,dominicks,16713,1,2.58,43119.54
1990-08-16,414,dominicks,13896,1,2.58,35851.68
1990-08-23,414,dominicks,15407,1,2.27,34973.89
1990-08-30,414,dominicks,10013,1,1.97,19725.61
1990-09-06,414,dominicks,19949,1,2.07,41294.43
1990-09-13,414,dominicks,13498,1,2.31,31180.38
1990-09-20,414,dominicks,11927,1,1.94,23138.38
1990-09-27,414,dominicks,15446,1,1.92,29656.32
1990-10-04,414,dominicks,18767,1,2.53,47480.509999999995
1990-10-11,414,dominicks,17262,1,2.41,41601.420000000006
1990-10-18,414,dominicks,18292,1,1.97,36035.24
1990-10-25,414,dominicks,17963,1,2.25,40416.75
1990-11-01,414,dominicks,17963,1,2.24,40237.12
1990-11-08,414,dominicks,12267,1,2.27,27846.09
1990-11-15,414,dominicks,12729,1,2.41,30676.890000000003
1990-11-22,414,dominicks,16761,1,1.97,33019.17
1990-11-29,414,dominicks,10718,1,2.54,27223.72
1990-12-06,414,dominicks,16063,1,2.35,37748.05
1990-12-13,414,dominicks,9611,1,2.47,23739.170000000002
1990-12-20,414,dominicks,17940,1,2.62,47002.8
1990-12-27,414,dominicks,17282,1,2.34,40439.88
1991-01-03,414,dominicks,11299,1,2.13,24066.87
1991-01-10,414,dominicks,10744,1,1.91,20521.04
1991-01-17,414,dominicks,16338,1,2.12,34636.560000000005
1991-01-24,414,dominicks,18918,1,2.47,46727.46000000001
1991-01-31,414,dominicks,11203,1,2.09,23414.269999999997
1991-02-07,414,dominicks,14420,1,2.56,36915.200000000004
1991-02-14,414,dominicks,16718,1,2.25,37615.5
1991-02-21,414,dominicks,13468,1,2.21,29764.28
1991-02-28,414,dominicks,15757,1,2.13,33562.409999999996
1991-03-07,414,dominicks,17472,1,2.43,42456.96000000001
1991-03-14,414,dominicks,16651,1,2.65,44125.15
1991-03-21,414,dominicks,15707,1,2.47,38796.29
1991-03-28,414,dominicks,10159,1,2.41,24483.190000000002
1991-04-04,414,dominicks,17524,1,2.28,39954.719999999994
1991-04-11,414,dominicks,17827,1,2.12,37793.240000000005
1991-04-18,414,dominicks,18630,1,2.29,42662.7
1991-04-25,414,dominicks,18382,1,2.06,37866.92
1991-05-02,414,dominicks,11736,1,1.94,22767.84
1991-05-09,414,dominicks,12600,1,1.94,24444.0
1991-05-16,414,dominicks,12047,1,2.36,28430.92
1991-05-23,414,dominicks,16902,1,2.08,35156.16
1991-05-30,414,dominicks,13682,1,2.53,34615.46
1991-06-06,414,dominicks,14242,1,2.37,33753.54
