WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,989,tropicana,12129,1,2.01,24379.289999999997
1990-06-21,989,tropicana,14387,1,2.02,29061.74
1990-06-28,989,tropicana,19097,1,2.45,46787.65
1990-07-05,989,tropicana,12997,1,2.12,27553.640000000003
1990-07-12,989,tropicana,18405,1,2.65,48773.25
1990-07-19,989,tropicana,10667,1,2.18,23254.06
1990-07-26,989,tropicana,11253,1,1.96,22055.88
1990-08-02,989,tropicana,11309,1,2.34,26463.059999999998
1990-08-09,989,tropicana,13584,1,2.4,32601.6
1990-08-16,989,tropicana,18264,1,2.24,40911.36
1990-08-23,989,tropicana,15387,1,2.52,38775.24
1990-08-30,989,tropicana,11907,1,2.41,28695.870000000003
1990-09-06,989,tropicana,11448,1,2.41,27589.68
1990-09-13,989,tropicana,9361,1,2.56,23964.16
1990-09-20,989,tropicana,12516,1,2.32,29037.12
1990-09-27,989,tropicana,18962,1,2.15,40768.299999999996
1990-10-04,989,tropicana,11050,1,2.17,23978.5
1990-10-11,989,tropicana,15142,1,2.53,38309.259999999995
1990-10-18,989,tropicana,18304,1,2.25,41184.0
1990-10-25,989,tropicana,13575,1,2.06,27964.5
1990-11-01,989,tropicana,16785,1,2.58,43305.3
1990-11-08,989,tropicana,15912,1,2.15,34210.799999999996
1990-11-15,989,tropicana,11917,1,2.56,30507.52
1990-11-22,989,tropicana,17975,1,2.4,43140.0
1990-11-29,989,tropicana,13045,1,2.67,34830.15
1990-12-06,989,tropicana,19160,1,1.91,36595.6
1990-12-13,989,tropicana,13052,1,1.96,25581.92
1990-12-20,989,tropicana,15351,1,2.46,37763.46
1990-12-27,989,tropicana,19963,1,1.9,37929.7
1991-01-03,989,tropicana,13725,1,2.16,29646.000000000004
1991-01-10,989,tropicana,16399,1,1.95,31978.05
1991-01-17,989,tropicana,10951,1,2.56,28034.56
1991-01-24,989,tropicana,12177,1,1.93,23501.61
1991-01-31,989,tropicana,17196,1,2.62,45053.520000000004
1991-02-07,989,tropicana,17730,1,2.42,42906.6
1991-02-14,989,tropicana,10018,1,2.29,22941.22
1991-02-21,989,tropicana,19068,1,2.66,50720.880000000005
1991-02-28,989,tropicana,13761,1,2.12,29173.32
1991-03-07,989,tropicana,14644,1,2.07,30313.079999999998
1991-03-14,989,tropicana,12904,1,2.28,29421.12
1991-03-21,989,tropicana,10181,1,2.46,25045.26
1991-03-28,989,tropicana,10907,1,2.15,23450.05
1991-04-04,989,tropicana,12428,1,1.93,23986.04
1991-04-11,989,tropicana,16825,1,2.14,36005.5
1991-04-18,989,tropicana,9114,1,2.06,18774.84
1991-04-25,989,tropicana,15111,1,2.69,40648.59
1991-05-02,989,tropicana,19035,1,2.03,38641.049999999996
1991-05-09,989,tropicana,14679,1,2.07,30385.53
1991-05-16,989,tropicana,16075,1,2.5,40187.5
1991-05-23,989,tropicana,13978,1,2.29,32009.62
1991-05-30,989,tropicana,18784,1,2.41,45269.44
1991-06-06,989,tropicana,14852,1,2.46,36535.92
1991-06-13,989,tropicana,19247,1,2.12,40803.64
1991-06-20,989,tropicana,14474,1,1.92,27790.079999999998
1991-06-27,989,tropicana,15494,1,2.55,39509.7
1991-07-04,989,tropicana,15887,1,2.69,42736.03
1991-07-11,989,tropicana,9121,1,2.51,22893.71
1991-07-18,989,tropicana,11345,1,2.66,30177.7
1991-07-25,989,tropicana,14979,1,1.96,29358.84
1991-08-01,989,tropicana,9612,1,2.13,20473.559999999998
1991-08-08,989,tropicana,17004,1,2.39,40639.560000000005
1991-08-15,989,tropicana,15183,1,2.16,32795.28
1991-08-22,989,tropicana,14203,1,2.68,38064.04
1991-08-29,989,tropicana,18599,1,2.32,43149.68
1991-09-05,989,tropicana,14212,1,2.16,30697.920000000002
1991-09-12,989,tropicana,9797,1,2.07,20279.789999999997
1991-09-19,989,tropicana,14947,1,2.34,34975.979999999996
1991-09-26,989,tropicana,12371,1,2.05,25360.55
1991-10-03,989,tropicana,18225,1,2.37,43193.25
1991-10-10,989,tropicana,9589,1,2.06,19753.34
1991-10-17,989,tropicana,13143,1,2.14,28126.02
1991-10-24,989,tropicana,15679,1,2.22,34807.380000000005
1991-10-31,989,tropicana,11244,1,2.03,22825.319999999996
1991-11-07,989,tropicana,12544,1,2.67,33492.479999999996
1991-11-14,989,tropicana,10024,1,2.11,21150.64
1991-11-21,989,tropicana,16914,1,2.46,41608.44
1991-11-28,989,tropicana,10239,1,2.4,24573.6
1991-12-05,989,tropicana,12254,1,1.94,23772.76
1991-12-12,989,tropicana,16456,1,2.15,35380.4
