WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,2010,minute.maid,17031,1,2.59,44110.29
1990-06-21,2010,minute.maid,12093,1,2.4,29023.2
1990-06-28,2010,minute.maid,14939,1,2.62,39140.18
1990-07-05,2010,minute.maid,15360,1,2.12,32563.2
1990-07-12,2010,minute.maid,19445,1,1.97,38306.65
1990-07-19,2010,minute.maid,13421,1,2.25,30197.25
1990-07-26,2010,minute.maid,12060,1,1.93,23275.8
1990-08-02,2010,minute.maid,13065,1,2.38,31094.699999999997
1990-08-09,2010,minute.maid,9317,1,2.28,21242.76
1990-08-16,2010,minute.maid,9302,1,2.27,21115.54
1990-08-23,2010,minute.maid,16091,1,2.64,42480.240000000005
1990-08-30,2010,minute.maid,17202,1,2.55,43865.1
1990-09-06,2010,minute.maid,16313,1,2.52,41108.76
1990-09-13,2010,minute.maid,11121,1,2.54,28247.34
1990-09-20,2010,minute.maid,11111,1,2.07,22999.769999999997
1990-09-27,2010,minute.maid,12872,1,2.23,28704.56
1990-10-04,2010,minute.maid,13467,1,2.22,29896.74
1990-10-11,2010,minute.maid,18762,1,2.36,44278.32
1990-10-18,2010,minute.maid,13525,1,2.65,35841.25
1990-10-25,2010,minute.maid,10807,1,1.95,21073.649999999998
1990-11-01,2010,minute.maid,13953,1,2.25,31394.25
1990-11-08,2010,minute.maid,15408,1,2.37,36516.96
1990-11-15,2010,minute.maid,12747,1,1.99,25366.53
1990-11-22,2010,minute.maid,15867,1,1.9,30147.3
1990-11-29,2010,minute.maid,19892,1,2.34,46547.28
1990-12-06,2010,minute.maid,19692,1,2.4,47260.799999999996
1990-12-13,2010,minute.maid,10589,1,2.01,21283.89
1990-12-20,2010,minute.maid,9942,1,2.27,22568.34
1990-12-27,2010,minute.maid,9108,1,2.63,23954.039999999997
1991-01-03,2010,minute.maid,15986,1,2.05,32771.299999999996
1991-01-10,2010,minute.maid,10945,1,2.04,22327.8
1991-01-17,2010,minute.maid,9720,1,2.24,21772.800000000003
1991-01-24,2010,minute.maid,13126,1,2.68,35177.68
1991-01-31,2010,minute.maid,19040,1,2.55,48552.0
1991-02-07,2010,minute.maid,16960,1,2.09,35446.399999999994
1991-02-14,2010,minute.maid,12045,1,2.37,28546.65
1991-02-21,2010,minute.maid,13548,1,2.42,32786.159999999996
1991-02-28,2010,minute.maid,14436,1,2.44,35223.84
1991-03-07,2010,minute.maid,17723,1,2.55,45193.649999999994
1991-03-14,2010,minute.maid,15270,1,2.21,33746.7
1991-03-21,2010,minute.maid,10245,1,2.52,25817.4
