WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,586,dominicks,16185,1,2.08,33664.8
1990-06-21,586,dominicks,14874,1,2.26,33615.24
1990-06-28,586,dominicks,9890,1,2.42,23933.8
1990-07-05,586,dominicks,12393,1,1.96,24290.28
1990-07-12,586,dominicks,10183,1,2.34,23828.219999999998
1990-07-19,586,dominicks,17950,1,2.46,44157.0
1990-07-26,586,dominicks,12892,1,2.53,32616.76
1990-08-02,586,dominicks,17228,1,2.15,37040.2
1990-08-09,586,dominicks,17992,1,2.61,46959.119999999995
1990-08-16,586,dominicks,12286,1,2.69,33049.34
1990-08-23,586,dominicks,15576,1,2.52,39251.52
1990-08-30,586,dominicks,11754,1,2.62,30795.48
1990-09-06,586,dominicks,19906,1,2.52,50163.12
1990-09-13,586,dominicks,18869,1,1.98,37360.62
1990-09-20,586,dominicks,10402,1,2.36,24548.719999999998
1990-09-27,586,dominicks,19566,1,2.0,39132.0
1990-10-04,586,dominicks,10749,1,2.45,26335.050000000003
1990-10-11,586,dominicks,19322,1,2.22,42894.840000000004
1990-10-18,586,dominicks,9399,1,2.01,18891.989999999998
1990-10-25,586,dominicks,10626,1,2.01,21358.26
1990-11-01,586,dominicks,9442,1,2.31,21811.02
1990-11-08,586,dominicks,15294,1,1.95,29823.3
1990-11-15,586,dominicks,13581,1,2.18,29606.58
1990-11-22,586,dominicks,10591,1,2.24,23723.840000000004
1990-11-29,586,dominicks,17263,1,2.25,38841.75
1990-12-06,586,dominicks,11485,1,2.43,27908.550000000003
1990-12-13,586,dominicks,12630,1,2.58,32585.4
1990-12-20,586,dominicks,11892,1,2.54,30205.68
1990-12-27,586,dominicks,11009,1,2.06,22678.54
1991-01-03,586,dominicks,10160,1,2.38,24180.8
1991-01-10,586,dominicks,13597,1,2.41,32768.770000000004
1991-01-17,586,dominicks,17032,1,2.68,45645.76
1991-01-24,586,dominicks,14338,1,2.33,33407.54
1991-01-31,586,dominicks,18072,1,2.54,45902.88
1991-02-07,586,dominicks,15648,1,2.49,38963.520000000004
1991-02-14,586,dominicks,9821,1,2.32,22784.719999999998
1991-02-21,586,dominicks,9686,1,2.12,20534.32
1991-02-28,586,dominicks,11253,1,2.59,29145.269999999997
1991-03-07,586,dominicks,12519,1,2.53,31673.069999999996
1991-03-14,586,dominicks,19824,1,2.31,45793.44
1991-03-21,586,dominicks,15679,1,2.57,40295.03
1991-03-28,586,dominicks,16680,1,2.34,39031.2
1991-04-04,586,dominicks,19732,1,2.21,43607.72
1991-04-11,586,dominicks,11566,1,2.17,25098.219999999998
1991-04-18,586,dominicks,13263,1,2.09,27719.67
1991-04-25,586,dominicks,15014,1,2.6,39036.4
1991-05-02,586,dominicks,9181,1,2.08,19096.48
1991-05-09,586,dominicks,14220,1,2.04,29008.8
1991-05-16,586,dominicks,12577,1,2.25,28298.25
1991-05-23,586,dominicks,11182,1,2.03,22699.46
1991-05-30,586,dominicks,14153,1,2.06,29155.18
1991-06-06,586,dominicks,18299,1,2.58,47211.42
1991-06-13,586,dominicks,14468,1,2.25,32553.0
1991-06-20,586,dominicks,16305,1,2.43,39621.15
1991-06-27,586,dominicks,17324,1,2.41,41750.840000000004
1991-07-04,586,dominicks,13113,1,2.44,31995.719999999998
1991-07-11,586,dominicks,15183,1,2.34,35528.22
1991-07-18,586,dominicks,11708,1,2.69,31494.52
1991-07-25,586,dominicks,11678,1,2.05,23939.899999999998
1991-08-01,586,dominicks,14158,1,2.37,33554.46
1991-08-08,586,dominicks,10188,1,2.58,26285.04
1991-08-15,586,dominicks,19500,1,2.66,51870.0
1991-08-22,586,dominicks,19756,1,2.09,41290.03999999999
1991-08-29,586,dominicks,18032,1,2.31,41653.92
1991-09-05,586,dominicks,17959,1,1.97,35379.229999999996
1991-09-12,586,dominicks,17395,1,2.05,35659.75
1991-09-19,586,dominicks,18599,1,2.21,41103.79
1991-09-26,586,dominicks,9248,1,1.99,18403.52
1991-10-03,586,dominicks,15691,1,2.34,36716.939999999995
1991-10-10,586,dominicks,15898,1,2.5,39745.0
1991-10-17,586,dominicks,14609,1,1.96,28633.64
1991-10-24,586,dominicks,9491,1,2.36,22398.76
1991-10-31,586,dominicks,15103,1,2.52,38059.56
1991-11-07,586,dominicks,15813,1,2.31,36528.03
1991-11-14,586,dominicks,11069,1,2.48,27451.12
1991-11-21,586,dominicks,16687,1,2.39,39881.93
1991-11-28,586,dominicks,12044,1,2.35,28303.4
1991-12-05,586,dominicks,10847,1,2.57,27876.789999999997
1991-12-12,586,dominicks,16551,1,2.12,35088.12
1991-12-19,586,dominicks,12960,1,2.17,28123.2
1991-12-26,586,dominicks,16433,1,2.51,41246.829999999994
1992-01-02,586,dominicks,14237,1,2.15,30609.55
1992-01-09,586,dominicks,12594,1,2.62,32996.28
1992-01-16,586,dominicks,13399,1,2.41,32291.59
1992-01-23,586,dominicks,14904,1,2.24,33384.96000000001
1992-01-30,586,dominicks,15725,1,2.54,39941.5
1992-02-06,586,dominicks,13463,1,1.9,25579.699999999997
1992-02-13,586,dominicks,16156,1,1.95,31504.2
1992-02-20,586,dominicks,15606,1,2.17,33865.02
1992-02-27,586,dominicks,12925,1,2.57,33217.25
1992-03-05,586,dominicks,18024,1,2.35,42356.4
