WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,3333,tropicana,11849,1,2.02,23934.98
1990-06-21,3333,tropicana,17731,1,2.21,39185.51
1990-06-28,3333,tropicana,17803,1,2.48,44151.44
1990-07-05,3333,tropicana,17313,1,2.48,42936.24
1990-07-12,3333,tropicana,14574,1,2.67,38912.58
1990-07-19,3333,tropicana,18847,1,2.64,49756.08
1990-07-26,3333,tropicana,16763,1,2.15,36040.45
1990-08-02,3333,tropicana,15338,1,2.62,40185.560000000005
1990-08-09,3333,tropicana,16777,1,2.08,34896.16
1990-08-16,3333,tropicana,11443,1,1.93,22084.989999999998
1990-08-23,3333,tropicana,19496,1,2.29,44645.840000000004
1990-08-30,3333,tropicana,17374,1,2.66,46214.840000000004
1990-09-06,3333,tropicana,14610,1,2.64,38570.4
1990-09-13,3333,tropicana,18290,1,2.39,43713.100000000006
1990-09-20,3333,tropicana,18443,1,2.33,42972.19
1990-09-27,3333,tropicana,17950,1,2.53,45413.5
1990-10-04,3333,tropicana,10494,1,2.09,21932.46
1990-10-11,3333,tropicana,19134,1,2.17,41520.78
1990-10-18,3333,tropicana,10966,1,2.22,24344.52
1990-10-25,3333,tropicana,16822,1,2.52,42391.44
1990-11-01,3333,tropicana,13214,1,2.17,28674.379999999997
1990-11-08,3333,tropicana,11325,1,2.39,27066.75
1990-11-15,3333,tropicana,17958,1,2.42,43458.36
1990-11-22,3333,tropicana,16966,1,2.08,35289.28
1990-11-29,3333,tropicana,17641,1,2.25,39692.25
1990-12-06,3333,tropicana,14884,1,2.51,37358.84
1990-12-13,3333,tropicana,14992,1,2.29,34331.68
1990-12-20,3333,tropicana,9032,1,1.97,17793.04
1990-12-27,3333,tropicana,9721,1,2.62,25469.02
1991-01-03,3333,tropicana,16553,1,2.21,36582.13
1991-01-10,3333,tropicana,15298,1,1.99,30443.02
1991-01-17,3333,tropicana,15857,1,2.59,41069.63
1991-01-24,3333,tropicana,10711,1,2.33,24956.63
1991-01-31,3333,tropicana,16109,1,2.67,43011.03
1991-02-07,3333,tropicana,18438,1,1.94,35769.72
1991-02-14,3333,tropicana,17832,1,2.06,36733.92
