WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,1906,tropicana,14459,1,2.56,37015.04
1990-06-21,1906,tropicana,16860,1,2.35,39621.0
1990-06-28,1906,tropicana,16429,1,2.09,34336.61
1990-07-05,1906,tropicana,15880,1,2.58,40970.4
1990-07-12,1906,tropicana,18950,1,2.26,42826.99999999999
1990-07-19,1906,tropicana,16087,1,2.07,33300.09
1990-07-26,1906,tropicana,17634,1,2.14,37736.76
1990-08-02,1906,tropicana,13752,1,2.07,28466.64
1990-08-09,1906,tropicana,19684,1,2.54,49997.36
1990-08-16,1906,tropicana,11032,1,2.38,26256.16
1990-08-23,1906,tropicana,10922,1,2.41,26322.02
1990-08-30,1906,tropicana,15228,1,2.41,36699.48
1990-09-06,1906,tropicana,17253,1,2.66,45892.98
1990-09-13,1906,tropicana,9273,1,2.16,20029.68
1990-09-20,1906,tropicana,18813,1,2.14,40259.82
1990-09-27,1906,tropicana,9681,1,2.04,19749.24
1990-10-04,1906,tropicana,18680,1,2.02,37733.6
1990-10-11,1906,tropicana,14766,1,1.9,28055.399999999998
1990-10-18,1906,tropicana,11560,1,2.59,29940.399999999998
1990-10-25,1906,tropicana,11616,1,2.59,30085.44
1990-11-01,1906,tropicana,18574,1,2.02,37519.48
1990-11-08,1906,tropicana,17879,1,2.44,43624.76
1990-11-15,1906,tropicana,11754,1,2.69,31618.26
1990-11-22,1906,tropicana,17931,1,2.13,38193.03
1990-11-29,1906,tropicana,9672,1,2.05,19827.6
1990-12-06,1906,tropicana,13429,1,1.91,25649.39
1990-12-13,1906,tropicana,11343,1,2.5,28357.5
1990-12-20,1906,tropicana,11806,1,2.55,30105.3
1990-12-27,1906,tropicana,16954,1,2.09,35433.86
1991-01-03,1906,tropicana,15020,1,2.66,39953.200000000004
1991-01-10,1906,tropicana,14344,1,1.93,27683.92
1991-01-17,1906,tropicana,18717,1,1.97,36872.49
1991-01-24,1906,tropicana,15970,1,2.16,34495.200000000004
1991-01-31,1906,tropicana,14688,1,2.39,35104.32
1991-02-07,1906,tropicana,14583,1,2.06,30040.98
1991-02-14,1906,tropicana,16405,1,2.25,36911.25
1991-02-21,1906,tropicana,12234,1,2.43,29728.620000000003
1991-02-28,1906,tropicana,17969,1,2.62,47078.78
1991-03-07,1906,tropicana,10226,1,2.33,23826.58
1991-03-14,1906,tropicana,17197,1,2.68,46087.96
1991-03-21,1906,tropicana,16476,1,2.19,36082.44
1991-03-28,1906,tropicana,18883,1,2.25,42486.75
1991-04-04,1906,tropicana,16581,1,2.26,37473.06
1991-04-11,1906,tropicana,15589,1,2.05,31957.449999999997
1991-04-18,1906,tropicana,11535,1,2.19,25261.649999999998
1991-04-25,1906,tropicana,10308,1,2.69,27728.52
1991-05-02,1906,tropicana,18206,1,2.67,48610.02
1991-05-09,1906,tropicana,14668,1,2.05,30069.399999999998
1991-05-16,1906,tropicana,13067,1,2.53,33059.509999999995
1991-05-23,1906,tropicana,16389,1,2.23,36547.47
1991-05-30,1906,tropicana,11605,1,2.14,24834.7
1991-06-06,1906,tropicana,16686,1,2.61,43550.46
1991-06-13,1906,tropicana,14416,1,2.42,34886.72
1991-06-20,1906,tropicana,16331,1,2.36,38541.159999999996
1991-06-27,1906,tropicana,14932,1,2.38,35538.159999999996
1991-07-04,1906,tropicana,10706,1,2.64,28263.84
1991-07-11,1906,tropicana,16102,1,2.0,32204.0
1991-07-18,1906,tropicana,13395,1,2.57,34425.15
1991-07-25,1906,tropicana,15847,1,2.35,37240.450000000004
1991-08-01,1906,tropicana,18953,1,2.07,39232.71
1991-08-08,1906,tropicana,11276,1,2.6,29317.600000000002
1991-08-15,1906,tropicana,14384,1,1.99,28624.16
1991-08-22,1906,tropicana,18291,1,2.64,48288.240000000005
1991-08-29,1906,tropicana,11048,1,1.96,21654.079999999998
1991-09-05,1906,tropicana,14885,1,2.22,33044.700000000004
1991-09-12,1906,tropicana,11401,1,2.15,24512.149999999998
1991-09-19,1906,tropicana,19787,1,2.28,45114.35999999999
1991-09-26,1906,tropicana,12388,1,1.99,24652.12
1991-10-03,1906,tropicana,12893,1,2.18,28106.74
1991-10-10,1906,tropicana,16872,1,2.28,38468.159999999996
1991-10-17,1906,tropicana,16299,1,2.44,39769.56
1991-10-24,1906,tropicana,15063,1,2.15,32385.449999999997
1991-10-31,1906,tropicana,10159,1,2.53,25702.269999999997
1991-11-07,1906,tropicana,17499,1,2.58,45147.42
1991-11-14,1906,tropicana,19439,1,2.24,43543.36
1991-11-21,1906,tropicana,14236,1,2.2,31319.2
1991-11-28,1906,tropicana,9692,1,2.65,25683.8
1991-12-05,1906,tropicana,11812,1,1.92,22679.04
1991-12-12,1906,tropicana,11779,1,2.38,28034.02
