WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,2128,tropicana,14007,1,2.63,36838.409999999996
1990-06-21,2128,tropicana,17494,1,2.35,41110.9
1990-06-28,2128,tropicana,12460,1,2.42,30153.2
1990-07-05,2128,tropicana,14218,1,1.98,28151.64
1990-07-12,2128,tropicana,11282,1,1.93,21774.26
1990-07-19,2128,tropicana,19736,1,2.35,46379.6
1990-07-26,2128,tropicana,14786,1,2.6,38443.6
1990-08-02,2128,tropicana,17148,1,2.18,37382.64
1990-08-09,2128,tropicana,18777,1,2.58,48444.66
1990-08-16,2128,tropicana,14930,1,2.05,30606.499999999996
1990-08-23,2128,tropicana,12463,1,1.97,24552.11
1990-08-30,2128,tropicana,13310,1,2.19,29148.899999999998
1990-09-06,2128,tropicana,9762,1,2.05,20012.1
1990-09-13,2128,tropicana,19045,1,2.32,44184.399999999994
1990-09-20,2128,tropicana,10358,1,1.97,20405.26
1990-09-27,2128,tropicana,13703,1,2.28,31242.839999999997
1990-10-04,2128,tropicana,9137,1,2.55,23299.35
1990-10-11,2128,tropicana,18380,1,2.69,49442.2
1990-10-18,2128,tropicana,10855,1,1.99,21601.45
1990-10-25,2128,tropicana,14064,1,2.07,29112.48
1990-11-01,2128,tropicana,17746,1,2.04,36201.840000000004
1990-11-08,2128,tropicana,10759,1,2.66,28618.940000000002
1990-11-15,2128,tropicana,16339,1,1.94,31697.66
1990-11-22,2128,tropicana,11519,1,2.44,28106.36
1990-11-29,2128,tropicana,12977,1,2.44,31663.88
1990-12-06,2128,tropicana,15607,1,1.92,29965.44
1990-12-13,2128,tropicana,13805,1,2.55,35202.75
1990-12-20,2128,tropicana,15864,1,1.91,30300.239999999998
1990-12-27,2128,tropicana,10780,1,2.65,28567.0
1991-01-03,2128,tropicana,9417,1,2.12,19964.04
1991-01-10,2128,tropicana,10337,1,2.26,23361.62
1991-01-17,2128,tropicana,13751,1,2.25,30939.75
1991-01-24,2128,tropicana,14019,1,2.52,35327.88
1991-01-31,2128,tropicana,13731,1,2.19,30070.89
1991-02-07,2128,tropicana,11890,1,2.14,25444.600000000002
1991-02-14,2128,tropicana,16131,1,2.47,39843.57
1991-02-21,2128,tropicana,12158,1,2.53,30759.739999999998
1991-02-28,2128,tropicana,13411,1,2.49,33393.39
1991-03-07,2128,tropicana,13306,1,2.38,31668.28
1991-03-14,2128,tropicana,9021,1,2.37,21379.77
1991-03-21,2128,tropicana,17740,1,2.35,41689.0
1991-03-28,2128,tropicana,11656,1,2.05,23894.8
1991-04-04,2128,tropicana,17679,1,2.37,41899.23
1991-04-11,2128,tropicana,19792,1,2.39,47302.880000000005
1991-04-18,2128,tropicana,11820,1,2.11,24940.199999999997
1991-04-25,2128,tropicana,15169,1,2.02,30641.38
1991-05-02,2128,tropicana,19725,1,2.48,48918.0
1991-05-09,2128,tropicana,17734,1,2.29,40610.86
1991-05-16,2128,tropicana,10771,1,2.08,22403.68
1991-05-23,2128,tropicana,9401,1,2.62,24630.620000000003
1991-05-30,2128,tropicana,14529,1,2.14,31092.06
1991-06-06,2128,tropicana,15851,1,2.34,37091.34
1991-06-13,2128,tropicana,12492,1,2.08,25983.36
1991-06-20,2128,tropicana,9314,1,2.23,20770.22
1991-06-27,2128,tropicana,10658,1,1.98,21102.84
1991-07-04,2128,tropicana,15830,1,2.33,36883.9
1991-07-11,2128,tropicana,13788,1,2.53,34883.64
1991-07-18,2128,tropicana,14902,1,2.38,35466.76
1991-07-25,2128,tropicana,17443,1,1.92,33490.56
1991-08-01,2128,tropicana,15932,1,2.29,36484.28
1991-08-08,2128,tropicana,14652,1,2.44,35750.88
1991-08-15,2128,tropicana,12296,1,1.92,23608.32
1991-08-22,2128,tropicana,15875,1,2.27,36036.25
1991-08-29,2128,tropicana,13362,1,2.11,28193.82
1991-09-05,2128,tropicana,11222,1,1.97,22107.34
1991-09-12,2128,tropicana,9030,1,1.93,17427.899999999998
1991-09-19,2128,tropicana,19067,1,2.53,48239.509999999995
1991-09-26,2128,tropicana,17150,1,2.38,40817.0
1991-10-03,2128,tropicana,9545,1,1.9,18135.5
1991-10-10,2128,tropicana,18060,1,2.59,46775.399999999994
1991-10-17,2128,tropicana,11416,1,2.49,28425.840000000004
1991-10-24,2128,tropicana,12245,1,2.33,28530.850000000002
1991-10-31,2128,tropicana,19682,1,2.33,45859.060000000005
1991-11-07,2128,tropicana,10530,1,2.66,28009.800000000003
1991-11-14,2128,tropicana,13538,1,2.04,27617.52
1991-11-21,2128,tropicana,13448,1,2.34,31468.32
1991-11-28,2128,tropicana,14764,1,2.68,39567.520000000004
1991-12-05,2128,tropicana,13803,1,2.4,33127.2
1991-12-12,2128,tropicana,18876,1,2.18,41149.68
1991-12-19,2128,tropicana,14275,1,2.45,34973.75
1991-12-26,2128,tropicana,15167,1,2.35,35642.450000000004
1992-01-02,2128,tropicana,17426,1,2.05,35723.299999999996
1992-01-09,2128,tropicana,17934,1,2.42,43400.28
1992-01-16,2128,tropicana,18632,1,2.33,43412.560000000005
1992-01-23,2128,tropicana,18107,1,2.53,45810.71
1992-01-30,2128,tropicana,11604,1,2.57,29822.28
1992-02-06,2128,tropicana,12042,1,2.24,26974.08
1992-02-13,2128,tropicana,14748,1,2.44,35985.12
1992-02-20,2128,tropicana,10122,1,2.41,24394.02
1992-02-27,2128,tropicana,9339,1,2.31,21573.09
1992-03-05,2128,tropicana,10757,1,2.64,28398.48
1992-03-12,2128,tropicana,11319,1,2.12,23996.280000000002
1992-03-19,2128,tropicana,15520,1,2.54,39420.8
1992-03-26,2128,tropicana,12735,1,1.99,25342.65
1992-04-02,2128,tropicana,14762,1,2.46,36314.52
1992-04-09,2128,tropicana,17883,1,2.66,47568.780000000006
1992-04-16,2128,tropicana,11342,1,2.62,29716.04
1992-04-23,2128,tropicana,18550,1,2.64,48972.0
1992-04-30,2128,tropicana,17567,1,1.9,33377.299999999996
