WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,3256,dominicks,15295,1,2.24,34260.8
1990-06-21,3256,dominicks,18465,1,2.35,43392.75
1990-06-28,3256,dominicks,17579,1,2.56,45002.24
1990-07-05,3256,dominicks,11447,1,2.29,26213.63
1990-07-12,3256,dominicks,17822,1,2.61,46515.42
1990-07-19,3256,dominicks,12732,1,2.3,29283.6
1990-07-26,3256,dominicks,15595,1,2.55,39767.25
1990-08-02,3256,dominicks,17193,1,2.69,46249.17
1990-08-09,3256,dominicks,14649,1,2.23,32667.27
1990-08-16,3256,dominicks,12512,1,2.64,33031.68
1990-08-23,3256,dominicks,18944,1,2.07,39214.079999999994
1990-08-30,3256,dominicks,12378,1,2.64,32677.920000000002
1990-09-06,3256,dominicks,13819,1,1.92,26532.48
1990-09-13,3256,dominicks,9904,1,2.11,20897.44
1990-09-20,3256,dominicks,14023,1,2.08,29167.84
1990-09-27,3256,dominicks,16030,1,2.02,32380.6
1990-10-04,3256,dominicks,18642,1,2.68,49960.560000000005
1990-10-11,3256,dominicks,12992,1,2.4,31180.8
1990-10-18,3256,dominicks,11968,1,2.22,26568.960000000003
1990-10-25,3256,dominicks,9389,1,2.27,21313.03
1990-11-01,3256,dominicks,19930,1,2.08,41454.4
1990-11-08,3256,dominicks,17823,1,2.24,39923.520000000004
1990-11-15,3256,dominicks,12432,1,2.33,28966.56
1990-11-22,3256,dominicks,14402,1,2.58,37157.16
1990-11-29,3256,dominicks,9274,1,2.3,21330.199999999997
1990-12-06,3256,dominicks,11765,1,2.6,30589.0
1990-12-13,3256,dominicks,18108,1,1.97,35672.76
1990-12-20,3256,dominicks,19833,1,1.97,39071.01
1990-12-27,3256,dominicks,14137,1,2.18,30818.660000000003
1991-01-03,3256,dominicks,9659,1,2.55,24630.449999999997
1991-01-10,3256,dominicks,14005,1,2.49,34872.450000000004
1991-01-17,3256,dominicks,11235,1,2.52,28312.2
1991-01-24,3256,dominicks,15114,1,2.23,33704.22
1991-01-31,3256,dominicks,15401,1,2.24,34498.240000000005
1991-02-07,3256,dominicks,13547,1,2.39,32377.33
1991-02-14,3256,dominicks,19197,1,2.62,50296.14
1991-02-21,3256,dominicks,19636,1,2.42,47519.119999999995
1991-02-28,3256,dominicks,11331,1,2.31,26174.61
1991-03-07,3256,dominicks,15667,1,2.25,35250.75
1991-03-14,3256,dominicks,9203,1,2.63,24203.89
1991-03-21,3256,dominicks,15586,1,2.22,34600.920000000006
1991-03-28,3256,dominicks,9202,1,2.0,18404.0
1991-04-04,3256,dominicks,15634,1,2.06,32206.04
1991-04-11,3256,dominicks,13777,1,2.08,28656.16
1991-04-18,3256,dominicks,13098,1,2.3,30125.399999999998
1991-04-25,3256,dominicks,15629,1,2.17,33914.93
1991-05-02,3256,dominicks,19173,1,2.17,41605.409999999996
1991-05-09,3256,dominicks,9905,1,2.49,24663.45
1991-05-16,3256,dominicks,16377,1,2.29,37503.33
1991-05-23,3256,dominicks,15488,1,2.56,39649.28
1991-05-30,3256,dominicks,14056,1,2.42,34015.52
1991-06-06,3256,dominicks,16614,1,2.58,42864.12
1991-06-13,3256,dominicks,17375,1,2.63,45696.25
1991-06-20,3256,dominicks,10124,1,1.98,20045.52
1991-06-27,3256,dominicks,18053,1,1.95,35203.35
1991-07-04,3256,dominicks,9972,1,2.02,20143.44
1991-07-11,3256,dominicks,13480,1,2.36,31812.8
1991-07-18,3256,dominicks,11687,1,2.23,26062.01
1991-07-25,3256,dominicks,10492,1,2.43,25495.56
1991-08-01,3256,dominicks,16323,1,2.26,36889.979999999996
1991-08-08,3256,dominicks,19318,1,2.17,41920.06
1991-08-15,3256,dominicks,12009,1,2.16,25939.440000000002
1991-08-22,3256,dominicks,10518,1,1.97,20720.46
1991-08-29,3256,dominicks,12502,1,1.95,24378.899999999998
1991-09-05,3256,dominicks,15171,1,2.54,38534.340000000004
1991-09-12,3256,dominicks,19204,1,2.11,40520.439999999995
1991-09-19,3256,dominicks,11347,1,1.9,21559.3
1991-09-26,3256,dominicks,18259,1,2.22,40534.98
1991-10-03,3256,dominicks,18732,1,2.51,47017.31999999999
1991-10-10,3256,dominicks,16228,1,2.27,36837.56
1991-10-17,3256,dominicks,9217,1,2.68,24701.56
1991-10-24,3256,dominicks,14250,1,2.41,34342.5
1991-10-31,3256,dominicks,17000,1,2.57,43690.0
1991-11-07,3256,dominicks,15339,1,2.1,32211.9
1991-11-14,3256,dominicks,16673,1,2.24,37347.520000000004
1991-11-21,3256,dominicks,11442,1,2.66,30435.72
1991-11-28,3256,dominicks,16261,1,2.11,34310.71
1991-12-05,3256,dominicks,9071,1,2.12,19230.52
1991-12-12,3256,dominicks,13009,1,2.61,33953.49
1991-12-19,3256,dominicks,18480,1,2.21,40840.8
1991-12-26,3256,dominicks,11515,1,2.33,26829.95
1992-01-02,3256,dominicks,11376,1,2.58,29350.08
1992-01-09,3256,dominicks,16581,1,2.01,33327.81
1992-01-16,3256,dominicks,16120,1,1.93,31111.6
1992-01-23,3256,dominicks,11828,1,2.56,30279.68
