WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,3726,dominicks,13082,1,2.11,27603.019999999997
1990-06-21,3726,dominicks,11559,1,2.54,29359.86
1990-06-28,3726,dominicks,18029,1,2.29,41286.41
1990-07-05,3726,dominicks,15398,1,2.62,40342.76
1990-07-12,3726,dominicks,17041,1,2.58,43965.78
1990-07-19,3726,dominicks,17334,1,2.22,38481.48
1990-07-26,3726,dominicks,12661,1,2.04,25828.44
1990-08-02,3726,dominicks,10722,1,2.3,24660.6
1990-08-09,3726,dominicks,17615,1,2.23,39281.45
1990-08-16,3726,dominicks,16074,1,2.46,39542.04
1990-08-23,3726,dominicks,10432,1,2.06,21489.920000000002
1990-08-30,3726,dominicks,11171,1,2.13,23794.23
1990-09-06,3726,dominicks,16708,1,2.28,38094.24
1990-09-13,3726,dominicks,9848,1,2.14,21074.72
1990-09-20,3726,dominicks,12974,1,1.99,25818.26
1990-09-27,3726,dominicks,13660,1,2.38,32510.8
1990-10-04,3726,dominicks,19740,1,2.11,41651.399999999994
1990-10-11,3726,dominicks,19505,1,2.63,51298.15
1990-10-18,3726,dominicks,15667,1,2.28,35720.759999999995
1990-10-25,3726,dominicks,18211,1,2.53,46073.829999999994
1990-11-01,3726,dominicks,10218,1,1.92,19618.559999999998
1990-11-08,3726,dominicks,18868,1,2.37,44717.16
1990-11-15,3726,dominicks,9025,1,2.44,22021.0
1990-11-22,3726,dominicks,16529,1,2.44,40330.76
1990-11-29,3726,dominicks,17825,1,2.56,45632.0
1990-12-06,3726,dominicks,13784,1,1.97,27154.48
1990-12-13,3726,dominicks,18773,1,2.17,40737.409999999996
1990-12-20,3726,dominicks,13644,1,2.62,35747.28
1990-12-27,3726,dominicks,12038,1,2.19,26363.22
1991-01-03,3726,dominicks,11869,1,2.04,24212.760000000002
1991-01-10,3726,dominicks,19115,1,2.12,40523.8
1991-01-17,3726,dominicks,13661,1,2.45,33469.450000000004
1991-01-24,3726,dominicks,16364,1,1.95,31909.8
1991-01-31,3726,dominicks,14441,1,2.04,29459.64
1991-02-07,3726,dominicks,12913,1,1.94,25051.219999999998
1991-02-14,3726,dominicks,17693,1,2.46,43524.78
1991-02-21,3726,dominicks,16262,1,2.42,39354.04
1991-02-28,3726,dominicks,18393,1,1.93,35498.49
1991-03-07,3726,dominicks,9507,1,2.32,22056.239999999998
1991-03-14,3726,dominicks,14864,1,2.54,37754.56
1991-03-21,3726,dominicks,15376,1,2.2,33827.200000000004
1991-03-28,3726,dominicks,17652,1,2.37,41835.240000000005
1991-04-04,3726,dominicks,13265,1,2.37,31438.050000000003
1991-04-11,3726,dominicks,12903,1,2.17,27999.51
1991-04-18,3726,dominicks,16408,1,2.34,38394.72
1991-04-25,3726,dominicks,14824,1,1.94,28758.559999999998
1991-05-02,3726,dominicks,11752,1,2.08,24444.16
1991-05-09,3726,dominicks,10518,1,2.52,26505.36
1991-05-16,3726,dominicks,16380,1,2.68,43898.4
1991-05-23,3726,dominicks,19829,1,1.98,39261.42
1991-05-30,3726,dominicks,9068,1,1.91,17319.88
1991-06-06,3726,dominicks,11140,1,2.09,23282.6
1991-06-13,3726,dominicks,18366,1,1.9,34895.4
1991-06-20,3726,dominicks,16820,1,2.23,37508.6
1991-06-27,3726,dominicks,15735,1,2.61,41068.35
1991-07-04,3726,dominicks,18176,1,2.25,40896.0
1991-07-11,3726,dominicks,17892,1,2.25,40257.0
1991-07-18,3726,dominicks,14422,1,2.02,29132.44
1991-07-25,3726,dominicks,14165,1,2.29,32437.850000000002
1991-08-01,3726,dominicks,18811,1,2.17,40819.869999999995
1991-08-08,3726,dominicks,9463,1,2.49,23562.870000000003
1991-08-15,3726,dominicks,9223,1,2.55,23518.649999999998
1991-08-22,3726,dominicks,18616,1,2.03,37790.479999999996
1991-08-29,3726,dominicks,16895,1,2.26,38182.7
1991-09-05,3726,dominicks,11354,1,2.52,28612.08
1991-09-12,3726,dominicks,13805,1,2.45,33822.25
1991-09-19,3726,dominicks,14337,1,2.16,30967.920000000002
1991-09-26,3726,dominicks,9136,1,2.11,19276.96
1991-10-03,3726,dominicks,15391,1,2.46,37861.86
1991-10-10,3726,dominicks,13468,1,1.97,26531.96
1991-10-17,3726,dominicks,12368,1,2.53,31291.039999999997
1991-10-24,3726,dominicks,14351,1,2.06,29563.06
1991-10-31,3726,dominicks,18781,1,2.07,38876.67
1991-11-07,3726,dominicks,13914,1,2.65,36872.1
1991-11-14,3726,dominicks,17899,1,2.22,39735.780000000006
1991-11-21,3726,dominicks,9976,1,2.05,20450.8
1991-11-28,3726,dominicks,18682,1,2.6,48573.200000000004
1991-12-05,3726,dominicks,14798,1,2.1,31075.800000000003
1991-12-12,3726,dominicks,13238,1,2.45,32433.100000000002
1991-12-19,3726,dominicks,12362,1,2.24,27690.88
1991-12-26,3726,dominicks,18104,1,2.2,39828.8
1992-01-02,3726,dominicks,17768,1,2.18,38734.240000000005
1992-01-09,3726,dominicks,13871,1,2.4,33290.4
1992-01-16,3726,dominicks,14687,1,2.0,29374.0
1992-01-23,3726,dominicks,10381,1,2.66,27613.460000000003
1992-01-30,3726,dominicks,17725,1,1.92,34032.0
1992-02-06,3726,dominicks,9905,1,2.46,24366.3
1992-02-13,3726,dominicks,19250,1,2.14,41195.0
1992-02-20,3726,dominicks,10570,1,2.15,22725.5
1992-02-27,3726,dominicks,19146,1,2.16,41355.36
1992-03-05,3726,dominicks,15646,1,2.52,39427.92
1992-03-12,3726,dominicks,10743,1,2.52,27072.36
1992-03-19,3726,dominicks,17074,1,2.43,41489.82
1992-03-26,3726,dominicks,18608,1,2.15,40007.2
1992-04-02,3726,dominicks,15717,1,2.59,40707.03
1992-04-09,3726,dominicks,15739,1,1.93,30376.27
1992-04-16,3726,dominicks,16563,1,2.3,38094.899999999994
1992-04-23,3726,dominicks,11424,1,2.68,30616.320000000003
1992-04-30,3726,dominicks,13846,1,2.21,30599.66
1992-05-07,3726,dominicks,9771,1,2.11,20616.809999999998
1992-05-14,3726,dominicks,15824,1,2.27,35920.48
1992-05-21,3726,dominicks,19342,1,1.91,36943.22
1992-05-28,3726,dominicks,13356,1,2.61,34859.159999999996
