WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,2741,dominicks,17103,1,2.01,34377.03
1990-06-21,2741,dominicks,10075,1,2.45,24683.75
1990-06-28,2741,dominicks,14694,1,2.53,37175.82
1990-07-05,2741,dominicks,13672,1,2.68,36640.96
1990-07-12,2741,dominicks,15485,1,2.42,37473.7
1990-07-19,2741,dominicks,12507,1,2.65,33143.549999999996
1990-07-26,2741,dominicks,16320,1,2.41,39331.200000000004
1990-08-02,2741,dominicks,15381,1,1.9,29223.899999999998
1990-08-09,2741,dominicks,11695,1,2.05,23974.749999999996
1990-08-16,2741,dominicks,14618,1,1.92,28066.559999999998
1990-08-23,2741,dominicks,12933,1,2.1,27159.300000000003
1990-08-30,2741,dominicks,13658,1,2.59,35374.22
1990-09-06,2741,dominicks,11357,1,2.13,24190.41
1990-09-13,2741,dominicks,11762,1,2.25,26464.5
1990-09-20,2741,dominicks,12358,1,2.18,26940.440000000002
1990-09-27,2741,dominicks,10639,1,2.33,24788.87
1990-10-04,2741,dominicks,19464,1,2.12,41263.68
1990-10-11,2741,dominicks,18180,1,2.58,46904.4
1990-10-18,2741,dominicks,10743,1,2.16,23204.88
1990-10-25,2741,dominicks,18995,1,2.16,41029.200000000004
1990-11-01,2741,dominicks,10226,1,2.03,20758.78
1990-11-08,2741,dominicks,12354,1,2.2,27178.800000000003
1990-11-15,2741,dominicks,9069,1,2.51,22763.19
1990-11-22,2741,dominicks,18665,1,2.45,45729.25
1990-11-29,2741,dominicks,16138,1,2.63,42442.939999999995
1990-12-06,2741,dominicks,15977,1,2.32,37066.64
1990-12-13,2741,dominicks,19838,1,1.93,38287.34
1990-12-20,2741,dominicks,10578,1,2.65,28031.7
1990-12-27,2741,dominicks,11701,1,2.06,24104.06
1991-01-03,2741,dominicks,18122,1,2.44,44217.68
1991-01-10,2741,dominicks,17826,1,2.02,36008.52
1991-01-17,2741,dominicks,13147,1,2.25,29580.75
1991-01-24,2741,dominicks,9877,1,2.09,20642.93
1991-01-31,2741,dominicks,15424,1,2.68,41336.32
1991-02-07,2741,dominicks,15461,1,1.93,29839.73
1991-02-14,2741,dominicks,19424,1,2.28,44286.719999999994
1991-02-21,2741,dominicks,11872,1,2.1,24931.2
1991-02-28,2741,dominicks,19990,1,2.32,46376.799999999996
1991-03-07,2741,dominicks,19011,1,1.98,37641.78
1991-03-14,2741,dominicks,10035,1,2.5,25087.5
1991-03-21,2741,dominicks,12073,1,2.04,24628.920000000002
1991-03-28,2741,dominicks,16250,1,2.03,32987.5
1991-04-04,2741,dominicks,11082,1,2.56,28369.920000000002
1991-04-11,2741,dominicks,10368,1,2.38,24675.84
1991-04-18,2741,dominicks,15709,1,2.0,31418.0
1991-04-25,2741,dominicks,11425,1,2.11,24106.75
1991-05-02,2741,dominicks,18118,1,2.35,42577.3
1991-05-09,2741,dominicks,13486,1,2.0,26972.0
1991-05-16,2741,dominicks,10895,1,2.66,28980.7
