WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
1990-06-14,3040,minute.maid,9080,1,1.92,17433.6
1990-06-21,3040,minute.maid,11255,1,2.25,25323.75
1990-06-28,3040,minute.maid,16485,1,2.28,37585.799999999996
1990-07-05,3040,minute.maid,9492,1,2.38,22590.96
1990-07-12,3040,minute.maid,11972,1,2.39,28613.08
1990-07-19,3040,minute.maid,14417,1,2.49,35898.33
1990-07-26,3040,minute.maid,10455,1,2.37,24778.350000000002
1990-08-02,3040,minute.maid,9468,1,2.24,21208.320000000003
1990-08-09,3040,minute.maid,11351,1,2.33,26447.83
1990-08-16,3040,minute.maid,16528,1,1.96,32394.88
1990-08-23,3040,minute.maid,17384,1,2.01,34941.84
1990-08-30,3040,minute.maid,15317,1,2.07,31706.19
1990-09-06,3040,minute.maid,14532,1,2.59,37637.88
1990-09-13,3040,minute.maid,19210,1,2.22,42646.200000000004
1990-09-20,3040,minute.maid,15886,1,2.54,40350.44
1990-09-27,3040,minute.maid,9195,1,2.21,20320.95
1990-10-04,3040,minute.maid,11865,1,1.9,22543.5
1990-10-11,3040,minute.maid,13343,1,2.57,34291.509999999995
1990-10-18,3040,minute.maid,12920,1,2.26,29199.199999999997
1990-10-25,3040,minute.maid,13962,1,2.13,29739.059999999998
1990-11-01,3040,minute.maid,14012,1,2.28,31947.359999999997
1990-11-08,3040,minute.maid,11918,1,2.59,30867.62
1990-11-15,3040,minute.maid,17755,1,2.02,35865.1
1990-11-22,3040,minute.maid,10277,1,2.26,23226.019999999997
1990-11-29,3040,minute.maid,11824,1,2.05,24239.199999999997
1990-12-06,3040,minute.maid,17282,1,2.47,42686.54
1990-12-13,3040,minute.maid,11784,1,1.97,23214.48
1990-12-20,3040,minute.maid,15963,1,2.48,39588.24
1990-12-27,3040,minute.maid,15626,1,2.21,34533.46
1991-01-03,3040,minute.maid,18010,1,1.98,35659.8
1991-01-10,3040,minute.maid,13760,1,2.25,30960.0
1991-01-17,3040,minute.maid,19010,1,1.93,36689.299999999996
1991-01-24,3040,minute.maid,15439,1,2.38,36744.82
1991-01-31,3040,minute.maid,16182,1,2.44,39484.08
1991-02-07,3040,minute.maid,13866,1,2.69,37299.54
1991-02-14,3040,minute.maid,15232,1,1.98,30159.36
1991-02-21,3040,minute.maid,9789,1,2.26,22123.14
1991-02-28,3040,minute.maid,16115,1,2.63,42382.45
1991-03-07,3040,minute.maid,12082,1,2.3,27788.6
1991-03-14,3040,minute.maid,16410,1,2.2,36102.0
1991-03-21,3040,minute.maid,10930,1,2.67,29183.1
1991-03-28,3040,minute.maid,16803,1,2.06,34614.18
1991-04-04,3040,minute.maid,16734,1,2.02,33802.68
1991-04-11,3040,minute.maid,19607,1,2.12,41566.840000000004
1991-04-18,3040,minute.maid,19561,1,2.33,45577.130000000005
1991-04-25,3040,minute.maid,17345,1,2.47,42842.15
1991-05-02,3040,minute.maid,16167,1,2.65,42842.549999999996
1991-05-09,3040,minute.maid,10069,1,2.53,25474.57
1991-05-16,3040,minute.maid,17997,1,1.99,35814.03
1991-05-23,3040,minute.maid,15858,1,1.96,31081.68
1991-05-30,3040,minute.maid,16483,1,2.42,39888.86
1991-06-06,3040,minute.maid,17018,1,2.13,36248.34
1991-06-13,3040,minute.maid,17392,1,2.51,43653.92
1991-06-20,3040,minute.maid,11165,1,2.5,27912.5
1991-06-27,3040,minute.maid,17121,1,1.93,33043.53
1991-07-04,3040,minute.maid,12039,1,2.06,24800.34
1991-07-11,3040,minute.maid,12640,1,2.22,28060.800000000003
1991-07-18,3040,minute.maid,19554,1,2.32,45365.28
1991-07-25,3040,minute.maid,19529,1,2.2,42963.8
1991-08-01,3040,minute.maid,17083,1,2.04,34849.32
1991-08-08,3040,minute.maid,10951,1,2.59,28363.09
1991-08-15,3040,minute.maid,16721,1,2.28,38123.88
1991-08-22,3040,minute.maid,13649,1,1.94,26479.059999999998
1991-08-29,3040,minute.maid,12774,1,2.65,33851.1
1991-09-05,3040,minute.maid,14015,1,1.95,27329.25
1991-09-12,3040,minute.maid,10662,1,2.61,27827.82
1991-09-19,3040,minute.maid,19329,1,2.37,45809.73
1991-09-26,3040,minute.maid,18140,1,2.58,46801.200000000004
1991-10-03,3040,minute.maid,18542,1,2.52,46725.840000000004
1991-10-10,3040,minute.maid,19267,1,2.4,46240.799999999996
1991-10-17,3040,minute.maid,9191,1,2.43,22334.13
1991-10-24,3040,minute.maid,14693,1,2.62,38495.66
1991-10-31,3040,minute.maid,18672,1,2.12,39584.64
1991-11-07,3040,minute.maid,15832,1,2.0,31664.0
1991-11-14,3040,minute.maid,17035,1,2.16,36795.600000000006
1991-11-21,3040,minute.maid,17077,1,2.31,39447.87
1991-11-28,3040,minute.maid,14981,1,2.23,33407.63
1991-12-05,3040,minute.maid,14982,1,2.28,34158.96
1991-12-12,3040,minute.maid,9753,1,2.5,24382.5
1991-12-19,3040,minute.maid,14452,1,2.01,29048.519999999997
1991-12-26,3040,minute.maid,10394,1,2.12,22035.280000000002
1992-01-02,3040,minute.maid,14591,1,2.05,29911.549999999996
1992-01-09,3040,minute.maid,14037,1,1.96,27512.52
1992-01-16,3040,minute.maid,13150,1,2.02,26563.0
1992-01-23,3040,minute.maid,11299,1,2.67,30168.329999999998
1992-01-30,3040,minute.maid,15558,1,2.5,38895.0
1992-02-06,3040,minute.maid,18475,1,2.3,42492.5
1992-02-13,3040,minute.maid,17811,1,2.31,41143.41
1992-02-20,3040,minute.maid,16322,1,2.63,42926.86
1992-02-27,3040,minute.maid,13270,1,2.32,30786.399999999998
1992-03-05,3040,minute.maid,15274,1,2.1,32075.4
1992-03-12,3040,minute.maid,18393,1,1.98,36418.14
1992-03-19,3040,minute.maid,17400,1,2.56,44544.0
1992-03-26,3040,minute.maid,10004,1,2.32,23209.28
1992-04-02,3040,minute.maid,19801,1,2.4,47522.4
1992-04-09,3040,minute.maid,19034,1,1.91,36354.939999999995
1992-04-16,3040,minute.maid,9680,1,1.93,18682.399999999998
1992-04-23,3040,minute.maid,12501,1,2.54,31752.54
1992-04-30,3040,minute.maid,19119,1,2.35,44929.65
1992-05-07,3040,minute.maid,12706,1,2.46,31256.76
1992-05-14,3040,minute.maid,11952,1,2.34,27967.679999999997
1992-05-21,3040,minute.maid,9861,1,2.24,22088.640000000003
1992-05-28,3040,minute.maid,16972,1,2.11,35810.92
1992-06-04,3040,minute.maid,16226,1,2.45,39753.700000000004
1992-06-11,3040,minute.maid,17501,1,2.1,36752.1
1992-06-18,3040,minute.maid,13174,1,2.68,35306.32
1992-06-25,3040,minute.maid,16199,1,2.6,42117.4
1992-07-02,3040,minute.maid,10492,1,2.33,24446.36
1992-07-09,3040,minute.maid,16633,1,2.67,44410.11
1992-07-16,3040,minute.maid,14211,1,2.38,33822.18
1992-07-23,3040,minute.maid,12437,1,2.46,30595.02
1992-07-30,3040,minute.maid,12241,1,2.2,26930.2
1992-08-06,3040,minute.maid,16513,1,2.32,38310.159999999996
1992-08-13,3040,minute.maid,14216,1,2.67,37956.72
1992-08-20,3040,minute.maid,19604,1,2.18,42736.72
1992-08-27,3040,minute.maid,11550,1,2.31,26680.5
1992-09-03,3040,minute.maid,19983,1,2.06,41164.98
1992-09-10,3040,minute.maid,10152,1,2.47,25075.440000000002
1992-09-17,3040,minute.maid,9911,1,2.51,24876.609999999997
1992-09-24,3040,minute.maid,14493,1,2.33,33768.69
1992-10-01,3040,minute.maid,17875,1,2.57,45938.75
